timestamp,distance_to_obstacle_m
17.180794,0.5920
17.280642,0.5920
17.381103,2.5640
17.480638,3.1840
17.580918,3.1840
17.680612,3.1840
17.780764,0.3940
17.880899,1.8020
17.980992,0.3920
18.080790,0.3270
18.180815,0.3270
18.280933,0.3080
18.381450,1.8000
18.480623,0.3250
18.580765,0.3250
18.680632,0.3080
18.780807,0.3080
18.880606,0.3290
18.980723,2.0680
19.080604,0.7140
19.180744,0.4170
19.280910,0.4170
19.380810,0.3300
19.480791,1.0680
19.580736,2.2920
19.680825,0.3120
19.780662,0.3120
19.880745,0.3120
19.980812,0.3080
20.080880,0.3080
20.180806,0.3080
20.280784,0.3080
20.380964,0.5000
20.480728,0.3060
20.580846,0.3080
20.680831,0.3080
20.780860,0.3080
20.880943,0.5010
20.980813,0.4210
21.080793,0.3110
21.180831,0.3080
21.280822,0.3080
21.380825,1.0280
21.480685,0.3250
21.580880,0.3080
21.680829,0.3080
21.780780,0.3080
21.880797,0.3080
21.980721,0.3080
22.080766,0.3080
22.180901,0.3080
22.280791,1.8480
22.380793,0.3080
22.480720,0.3070
22.580810,0.3080
22.680774,0.3120
22.780802,0.3120
22.880750,0.3110
22.982381,0.3090
23.080751,0.3050
23.180744,0.3050
23.280729,0.3080
23.380819,0.3080
23.480806,0.3950
23.580602,0.3950
23.680859,0.3080
23.780742,0.3080
23.880724,0.3080
23.980858,0.3080
24.080794,0.3080
24.180949,0.3080
24.280775,0.3080
24.380762,0.3220
24.480724,0.3080
24.580804,0.3110
24.680726,0.3110
24.780716,0.5880
24.880731,0.3080
24.980851,0.3080
25.080596,0.3230
25.180821,0.3230
25.281024,0.3110
25.380704,0.3280
25.480664,0.3100
25.580930,0.3100
25.680984,0.3080
25.780928,0.3090
25.880948,0.3080
25.980748,0.3420
26.080733,0.3420
26.180703,0.3080
26.280733,0.3170
26.380745,0.3080
26.480735,0.3080
26.580771,0.3080
26.680727,0.3080
26.780729,0.8280
26.880763,nan
26.980852,0.3080
27.080723,0.3080
27.180776,0.3080
27.280734,0.3080
27.380784,2.8400
27.480782,0.4030
27.580752,0.3200
27.680954,0.3200
27.780623,0.3150
27.880730,0.3090
27.980725,0.3080
28.080762,0.3130
28.180735,0.3130
28.280787,0.3230
28.381051,0.3080
28.480774,0.3090
28.580672,0.3090
28.680824,0.7640
28.780732,0.4670
28.880761,0.3140
28.980751,0.4650
29.080679,0.3080
29.180745,0.3080
29.280686,0.3180
29.380775,0.3180
29.480798,1.8180
29.580606,1.8180
29.680760,1.7800
29.780755,0.3270
29.880710,0.3080
29.980746,0.3360
30.081219,1.0680
30.180718,1.0680
30.280772,0.3080
30.380782,0.3180
30.480756,0.3910
30.580742,0.3910
30.680763,1.0680
30.780818,0.3080
30.880947,0.3080
30.980758,0.3140
31.080758,0.3120
31.180815,0.3120
31.280767,0.3080
31.380807,0.3090
31.480688,0.3080
31.580805,0.3080
31.680815,0.3230
31.780632,0.3080
31.880811,0.3080
31.981348,0.3080
32.080763,0.3080
32.180588,0.3160
32.280688,0.3080
32.380578,0.3080
32.480659,1.7340
32.580534,1.7340
32.680726,0.3080
32.780615,0.8620
32.880745,0.4040
32.980589,0.3080
33.080739,0.3080
33.180671,0.3210
33.280747,0.3080
33.380740,0.3130
33.480810,0.3090
33.580773,0.3090
33.680754,1.0360
33.780680,0.4970
33.880710,0.5940
33.980708,1.7640
34.080752,1.7640
34.180707,0.3140
34.280737,0.3080
34.380701,0.3250
34.480685,0.3090
34.580685,0.3090
34.680736,0.3080
34.780696,0.3080
34.880720,0.3080
34.980669,0.3090
35.080733,0.3090
35.180819,0.3040
35.280703,1.7640
35.380692,1.7800
35.481072,1.7800
35.580865,1.7800
35.680696,0.3180
35.780916,0.3110
35.881020,1.7420
35.981028,0.3080
36.080676,0.3080
36.181748,0.3080
36.281627,0.3150
36.381975,1.7460
36.480666,1.7460
36.580884,1.7860
36.680573,0.6060
36.780905,0.3220
36.880665,0.3110
36.980902,0.3110
37.080724,0.3080
37.180616,0.3370
37.280757,0.3120
37.380822,0.3160
37.480909,1.7460
37.580991,1.7460
37.680748,0.3080
37.780917,0.3510
37.880719,0.5900
37.980722,0.3790
38.080637,0.3790
38.180745,0.3230
38.280728,0.7200
38.380752,0.4080
38.480715,0.4080
38.580792,0.3080
38.680739,1.7600
38.780718,0.3080
38.880776,0.3180
38.980719,0.3180
39.080776,1.7860
39.180816,0.8200
39.280813,0.3200
39.380851,0.3200
39.480782,0.3290
39.580805,0.3080
39.680808,0.3270
39.780761,0.3270
39.880785,0.3220
39.980803,0.3220
40.080794,2.3880
40.180810,2.3880
40.280781,0.3080
40.380811,0.3110
40.480806,0.3110
40.582209,2.2000
40.680783,0.3490
40.780758,0.3080
40.880747,0.8120
40.980597,0.8120
41.080815,0.3100
41.180706,0.3080
41.280801,0.3080
41.380612,0.3080
41.480817,0.3150
41.580789,0.3080
41.680825,0.3090
41.780625,0.3730
41.880821,0.3730
41.980597,0.2430
42.080921,0.1700
42.180663,0.3080
42.280756,0.3500
42.380763,0.7340
42.480786,0.7340
42.580762,0.3080
42.680726,0.3080
42.780753,0.3200
42.880740,0.3080
42.980740,0.3080
43.080794,0.3080
43.180769,0.3080
43.280749,0.3200
43.380821,0.3080
43.480785,0.3080
43.580765,0.3080
43.680799,0.3430
43.780943,0.3430
43.880743,0.3110
43.980733,0.3250
44.080740,0.1640
44.180814,0.3070
44.280798,0.3080
44.380814,0.3080
44.480818,0.3070
44.580730,0.3070
44.680801,0.3070
44.780788,0.3070
44.881415,0.3120
44.980826,0.3120
45.080794,0.3070
45.180801,0.3090
45.280918,0.3070
45.380847,0.3070
45.481240,0.3370
45.580799,0.2410
45.680608,0.3070
45.780796,0.3070
45.880751,0.3070
45.980736,0.3070
46.080577,0.5940
46.180776,0.5660
46.280876,0.4190
46.380681,0.3070
46.480812,0.3070
46.580860,0.3070
46.680746,0.3070
46.780751,0.3070
46.880802,0.3070
46.980932,0.3250
47.080822,0.3230
47.181066,0.3070
47.280780,0.3070
47.380889,0.3070
47.480837,0.3070
47.580650,0.3070
47.680777,1.6920
47.780506,0.3070
47.880831,0.3070
47.980783,0.3070
48.080818,0.3730
48.180956,0.3730
48.280794,0.3070
48.380655,0.3070
48.480744,0.3070
48.580688,0.5660
48.680906,0.3110
48.780738,0.3070
48.880803,0.3070
48.980563,0.3070
49.080734,0.3070
49.180606,nan
49.280700,0.3110
49.380739,0.3110
49.480750,0.4090
49.580746,0.9760
49.680757,0.3090
49.780788,0.3090
49.880761,0.3100
49.980742,0.3100
50.080741,0.3150
50.180711,0.3150
50.280775,0.3070
50.380924,0.3070
50.480707,0.3170
50.580790,0.3090
50.680784,1.6600
50.780735,0.3410
50.880590,0.3410
50.980762,0.5620
51.080903,0.3150
51.180729,1.6600
51.280598,0.3070
51.380785,0.3070
51.480735,0.4650
51.580706,0.3070
51.680794,0.3070
51.780760,0.3070
51.880737,0.3020
51.980775,0.3070
52.080760,0.3070
52.180752,0.3070
52.280751,0.3110
52.380749,0.3110
52.481036,1.6940
52.580766,1.6940
52.680625,2.7640
52.780802,2.7640
52.880810,0.3070
52.980778,1.7700
53.080590,1.0040
53.180749,0.3410
53.281686,0.3690
53.380720,0.3690
53.480571,0.3160
53.580783,0.3090
53.680777,0.3070
53.780733,0.3070
53.880723,0.9720
53.980682,0.3070
54.080711,0.3070
54.180695,0.3070
54.280705,0.3070
54.380751,0.3070
54.480775,0.3850
54.580590,0.3070
54.680786,0.3070
54.780680,0.3070
54.880689,1.7700
54.980738,0.3070
55.080709,1.6860
55.180540,1.8680
55.280763,1.8680
55.380578,0.3070
55.480733,0.3070
55.580558,0.3130
55.680715,0.5980
55.780795,0.5980
55.880664,0.3070
55.980707,0.3760
56.080984,1.7000
56.180702,0.3420
56.280720,0.3420
56.380691,0.3730
56.480967,0.3200
56.580847,0.3070
56.680515,0.3070
56.781437,0.3070
56.880741,0.3070
56.981857,0.3070
57.080752,0.3120
57.180701,0.3120
57.281360,0.3070
57.380753,0.3070
57.480747,0.3150
57.580916,0.3070
57.680823,0.3070
57.780853,0.3070
57.880665,0.3860
57.980819,0.3410
58.080654,0.9720
58.180768,0.3100
58.280653,0.3100
58.380644,0.3070
58.480627,0.3070
58.580809,0.3070
58.680917,0.3070
58.780974,0.3070
58.880779,2.2480
58.980820,0.3760
59.080815,nan
59.180686,0.3070
59.280790,0.3070
59.380745,0.3070
59.480833,0.3070
59.580738,0.9680
59.680801,0.3110
59.780736,0.3110
59.880720,0.7560
59.980672,0.9680
60.080755,0.3070
60.180607,0.3070
60.280787,0.3230
60.380966,0.3070
60.480754,0.3070
60.580806,0.3070
60.680773,0.3410
60.780800,2.7360
60.880799,0.3020
60.980789,0.4270
61.080755,0.3380
61.180726,0.3070
61.280810,0.3070
61.380818,0.3070
61.480781,0.3050
61.580811,0.3070
61.680645,0.3070
61.780815,0.3070
61.880792,0.3170
61.980822,0.3070
62.080951,0.3070
62.180786,0.3070
62.280798,0.3140
62.380890,0.3070
62.480810,0.3070
62.580793,0.3070
62.680813,0.3070
62.780842,0.3070
62.880737,0.3070
62.980869,nan
63.080814,0.3670
63.180830,0.3670
63.280834,0.3070
63.380819,0.3070
63.480823,0.3020
63.580973,0.3070
63.680751,0.3070
63.780724,0.9820
63.880728,0.3070
63.980756,0.3070
64.080713,0.3070
64.180720,0.3070
64.280736,0.3190
64.380754,0.3190
64.480715,0.3070
64.581948,2.2760
64.680599,2.2760
64.780782,1.0820
64.880858,1.0820
64.980719,0.3070
65.080709,0.5640
65.180651,0.5640
65.280946,0.9720
65.380737,0.3070
65.480744,0.3120
65.580786,0.3120
65.680812,0.5620
65.780736,0.3580
65.880755,2.8800
65.980723,0.3070
66.080739,0.3070
66.180718,0.4690
66.280801,0.4200
66.380944,0.3070
66.480799,0.3070
66.580780,0.3070
66.680804,0.3070
66.780728,0.3070
66.880755,0.3070
66.980868,0.3070
67.080721,0.3070
67.180799,0.3070
67.280753,0.3120
67.380906,1.0880
67.480805,1.0880
67.580823,0.5940
67.680756,1.6880
67.780763,0.3070
67.880790,1.0940
67.980847,0.3070
68.081258,2.4360
68.180828,2.4360
68.280811,0.3110
68.380805,1.0680
68.480783,1.7020
68.580733,1.7020
68.680810,0.4170
68.780795,0.3330
68.880773,0.3070
68.980733,nan
69.080729,1.0900
69.180775,1.0900
69.280749,1.6920
69.380747,0.3070
69.480747,0.3070
69.580625,1.7000
69.680758,1.7000
69.780738,0.3070
69.880726,0.3070
69.980801,0.3070
70.080761,0.3070
