timestamp,ttc_value_s,risk_level
14.382046,36.7173,SAFE
14.480676,36.8173,SAFE
14.580644,36.9173,SAFE
14.680871,37.0173,SAFE
14.781057,37.1173,SAFE
14.880753,37.2173,SAFE
14.980996,37.3173,SAFE
15.081175,37.4173,SAFE
15.181514,37.5173,SAFE
15.281750,37.6173,SAFE
15.381918,37.7173,SAFE
15.481799,37.8173,SAFE
15.581645,37.9173,SAFE
15.681900,38.0173,SAFE
15.781856,38.1173,SAFE
15.880924,38.2173,SAFE
15.980831,38.3173,SAFE
16.081593,38.4172,SAFE
16.180829,38.5172,SAFE
16.280724,38.6172,SAFE
16.381169,38.7172,SAFE
16.480645,38.8172,SAFE
16.580831,38.9172,SAFE
16.680744,39.0172,SAFE
16.780753,39.1172,SAFE
16.880828,39.2172,SAFE
16.980819,39.3172,SAFE
17.080742,39.4172,SAFE
17.180794,39.5172,SAFE
17.280642,39.6172,SAFE
17.381103,39.7172,SAFE
17.480638,39.8172,SAFE
17.580918,39.9172,SAFE
17.680612,40.0172,SAFE
17.780764,40.1172,SAFE
17.880899,40.2172,SAFE
17.980992,40.3172,SAFE
18.080790,40.4172,SAFE
18.180815,40.5172,SAFE
18.280933,40.6172,SAFE
18.381450,40.6172,SAFE
18.480623,40.6172,SAFE
18.580765,40.6172,SAFE
18.680632,40.6172,SAFE
18.780807,40.6172,SAFE
18.880606,40.6172,SAFE
18.980723,40.6172,SAFE
19.080604,40.6172,SAFE
19.180744,40.6172,SAFE
19.280910,40.6172,SAFE
19.380810,40.6172,SAFE
19.480791,40.6172,SAFE
19.580736,40.6172,SAFE
19.680825,40.6172,SAFE
19.780662,40.8172,SAFE
19.880745,40.9172,SAFE
19.980812,41.0172,SAFE
20.080880,41.1172,SAFE
20.180806,41.2172,SAFE
20.280784,41.3172,SAFE
20.380964,41.4172,SAFE
20.480728,41.5172,SAFE
20.580846,41.6172,SAFE
20.680831,41.7172,SAFE
20.780860,41.8172,SAFE
20.880943,41.9172,SAFE
20.980813,42.0172,SAFE
21.080793,42.1172,SAFE
21.180831,42.2172,SAFE
21.280822,42.3172,SAFE
21.380825,42.4172,SAFE
21.480685,42.5172,SAFE
21.580880,42.6172,SAFE
21.680829,42.7172,SAFE
21.780780,42.8172,SAFE
21.880797,42.9172,SAFE
21.980721,43.0172,SAFE
22.080766,43.1172,SAFE
22.180901,43.2172,SAFE
22.280791,43.3172,SAFE
22.380793,43.4172,SAFE
22.480720,43.5171,SAFE
22.580810,43.6171,SAFE
22.680774,43.7171,SAFE
22.780802,43.8171,SAFE
22.880750,43.9171,SAFE
22.982381,44.0171,SAFE
23.080751,44.1171,SAFE
23.180744,44.2171,SAFE
23.280729,44.3171,SAFE
23.380819,44.4171,SAFE
23.480806,44.5171,SAFE
23.580602,44.6171,SAFE
23.680859,44.7171,SAFE
23.780742,44.8171,SAFE
23.880724,44.9171,SAFE
23.980858,45.0171,SAFE
24.080794,45.1171,SAFE
24.180949,45.2171,SAFE
24.280775,45.3171,SAFE
24.380762,45.4171,SAFE
24.480724,45.5171,SAFE
24.580804,45.6171,SAFE
24.680726,45.7171,SAFE
24.780716,45.8171,SAFE
24.880731,45.9171,SAFE
24.980851,46.0171,SAFE
25.080596,46.1171,SAFE
25.180821,46.2171,SAFE
25.281024,46.3171,SAFE
25.380704,46.4171,SAFE
25.480664,46.5171,SAFE
25.580930,46.6171,SAFE
25.680984,46.7171,SAFE
25.780928,46.8171,SAFE
25.880948,46.9171,SAFE
25.980748,47.0171,SAFE
26.080733,47.1171,SAFE
26.180703,47.2171,SAFE
26.280733,47.2171,SAFE
26.380745,47.2171,SAFE
26.480735,47.2171,SAFE
26.580771,47.2171,SAFE
26.680727,47.2171,SAFE
26.780729,47.2171,SAFE
26.880763,47.2171,SAFE
26.980852,47.2171,SAFE
27.080723,47.2171,SAFE
27.180776,47.2171,SAFE
27.280734,47.2171,SAFE
27.380784,47.4171,EMERGENCY
27.480782,47.5171,EMERGENCY
27.580752,47.6171,EMERGENCY
27.680954,47.7171,EMERGENCY
27.780623,47.8171,EMERGENCY
27.880730,47.9171,EMERGENCY
27.980725,48.0171,EMERGENCY
28.080762,48.1171,EMERGENCY
28.180735,48.2171,EMERGENCY
28.280787,48.3171,EMERGENCY
28.381051,48.4171,EMERGENCY
28.480774,48.5171,EMERGENCY
28.580672,48.6171,EMERGENCY
28.680824,48.7171,EMERGENCY
28.780732,48.8171,EMERGENCY
28.880761,48.9171,EMERGENCY
28.980751,49.0171,EMERGENCY
29.080679,49.1171,EMERGENCY
29.180745,49.2171,EMERGENCY
29.280686,49.3171,EMERGENCY
29.380775,49.4171,EMERGENCY
29.480798,49.5171,EMERGENCY
29.580606,49.6171,EMERGENCY
29.680760,49.7171,EMERGENCY
29.780755,49.8171,EMERGENCY
29.880710,49.9171,EMERGENCY
29.980746,50.0171,EMERGENCY
30.081219,50.1171,EMERGENCY
30.180718,50.2171,EMERGENCY
30.280772,50.3170,EMERGENCY
30.380782,50.4170,EMERGENCY
30.480756,50.5170,EMERGENCY
30.580742,50.6170,EMERGENCY
30.680763,50.7170,EMERGENCY
30.780818,50.8170,EMERGENCY
30.880947,50.9170,EMERGENCY
30.980758,51.0170,EMERGENCY
31.080758,51.1170,EMERGENCY
31.180815,51.2170,EMERGENCY
31.280767,51.3170,EMERGENCY
31.380807,51.4170,EMERGENCY
31.480688,51.5170,EMERGENCY
31.580805,51.6170,EMERGENCY
31.680815,51.7170,EMERGENCY
31.780632,51.8170,EMERGENCY
31.880811,51.9170,EMERGENCY
31.981348,52.0170,EMERGENCY
32.080763,52.1170,EMERGENCY
32.180588,52.2170,EMERGENCY
32.280688,52.3170,EMERGENCY
32.380578,52.4170,EMERGENCY
32.480659,52.5170,EMERGENCY
32.580534,52.6170,EMERGENCY
32.680726,52.7170,EMERGENCY
32.780615,52.8170,EMERGENCY
32.880745,52.9170,EMERGENCY
32.980589,53.0170,EMERGENCY
33.080739,53.1170,EMERGENCY
33.180671,53.2170,EMERGENCY
33.280747,53.3170,EMERGENCY
33.380740,53.4170,EMERGENCY
33.480810,53.5170,EMERGENCY
33.580773,53.6170,EMERGENCY
33.680754,53.7170,EMERGENCY
33.780680,53.8170,EMERGENCY
33.880710,53.9170,EMERGENCY
33.980708,54.0170,EMERGENCY
34.080752,54.1170,EMERGENCY
34.180707,54.2170,EMERGENCY
34.280737,54.3170,EMERGENCY
34.380701,54.4170,EMERGENCY
34.480685,54.5170,EMERGENCY
34.580685,54.6170,EMERGENCY
34.680736,54.7170,EMERGENCY
34.780696,54.8170,EMERGENCY
34.880720,54.9170,EMERGENCY
34.980669,55.0170,EMERGENCY
35.080733,55.1170,EMERGENCY
35.180819,55.2170,EMERGENCY
35.280703,55.3170,EMERGENCY
35.380692,55.4170,EMERGENCY
35.481072,55.5170,EMERGENCY
35.580865,55.6170,EMERGENCY
35.680696,55.7170,EMERGENCY
35.780916,55.8170,EMERGENCY
35.881020,55.9170,EMERGENCY
35.981028,56.0170,EMERGENCY
36.080676,56.1170,EMERGENCY
36.181748,56.2170,EMERGENCY
36.281627,56.3170,EMERGENCY
36.381975,56.4170,EMERGENCY
36.480666,56.5170,EMERGENCY
36.580884,56.6170,EMERGENCY
36.680573,56.7170,EMERGENCY
36.780905,56.8170,EMERGENCY
36.880665,56.9170,EMERGENCY
36.980902,57.0170,EMERGENCY
37.080724,57.1170,EMERGENCY
37.180616,57.2170,EMERGENCY
37.280757,57.3170,EMERGENCY
37.380822,57.4170,EMERGENCY
37.480909,57.5170,EMERGENCY
37.580991,57.6170,EMERGENCY
37.680748,57.7170,EMERGENCY
37.780917,57.8170,EMERGENCY
37.880719,57.9170,EMERGENCY
37.980722,58.0170,EMERGENCY
38.080637,58.1170,EMERGENCY
38.180745,58.2170,EMERGENCY
38.280728,58.3170,EMERGENCY
38.380752,58.4170,EMERGENCY
38.480715,58.5170,EMERGENCY
38.580792,58.6170,EMERGENCY
38.680739,58.7170,EMERGENCY
38.780718,58.8170,EMERGENCY
38.880776,58.9170,EMERGENCY
38.980719,59.0170,EMERGENCY
39.080776,59.1170,EMERGENCY
39.180816,59.2170,EMERGENCY
39.280813,59.3170,EMERGENCY
39.380851,59.4170,EMERGENCY
39.480782,59.5169,EMERGENCY
39.580805,59.6169,EMERGENCY
39.680808,59.7169,EMERGENCY
39.780761,59.8169,EMERGENCY
39.880785,59.9169,EMERGENCY
39.980803,60.0169,EMERGENCY
40.080794,60.1169,EMERGENCY
40.180810,60.2169,EMERGENCY
40.280781,60.3169,EMERGENCY
40.380811,60.4169,EMERGENCY
40.480806,60.5169,EMERGENCY
40.582209,60.6169,EMERGENCY
40.680783,60.7169,EMERGENCY
40.780758,60.8169,EMERGENCY
40.880747,60.9169,EMERGENCY
40.980597,61.0169,EMERGENCY
41.080815,61.1169,EMERGENCY
41.180706,61.2169,EMERGENCY
41.280801,61.3169,EMERGENCY
41.380612,61.4169,EMERGENCY
41.480817,61.5169,EMERGENCY
41.580789,61.6169,EMERGENCY
41.680825,61.7169,EMERGENCY
41.780625,61.8169,EMERGENCY
41.880821,61.9169,EMERGENCY
41.980597,62.0169,EMERGENCY
42.080921,62.1169,EMERGENCY
42.180663,62.2169,EMERGENCY
42.280756,62.3169,EMERGENCY
42.380763,62.4169,EMERGENCY
42.480786,62.5169,EMERGENCY
42.580762,62.6169,EMERGENCY
42.680726,62.7169,EMERGENCY
42.780753,62.8169,EMERGENCY
42.880740,62.9169,EMERGENCY
42.980740,63.0169,EMERGENCY
43.080794,63.1169,EMERGENCY
43.180769,63.2169,EMERGENCY
43.280749,63.3169,EMERGENCY
43.380821,63.4169,EMERGENCY
43.480785,63.5169,EMERGENCY
43.580765,63.6169,EMERGENCY
43.680799,63.7169,EMERGENCY
43.780943,63.8169,EMERGENCY
43.880743,63.9169,EMERGENCY
43.980733,63.9169,EMERGENCY
44.080740,63.9169,EMERGENCY
44.180814,63.9169,EMERGENCY
44.280798,63.9169,EMERGENCY
44.380814,64.1169,EMERGENCY
44.480818,64.2169,EMERGENCY
44.580730,64.3169,EMERGENCY
44.680801,64.4169,EMERGENCY
44.780788,64.5169,EMERGENCY
44.881415,64.6169,EMERGENCY
44.980826,64.6169,EMERGENCY
45.080794,64.6169,EMERGENCY
45.180801,64.6169,EMERGENCY
45.280918,64.6169,EMERGENCY
45.380847,64.6169,EMERGENCY
45.481240,64.8169,EMERGENCY
45.580799,64.9169,EMERGENCY
45.680608,65.0169,EMERGENCY
45.780796,65.1169,EMERGENCY
45.880751,4.8589,EMERGENCY
45.980736,2.6262,EMERGENCY
46.080577,1.9290,EMERGENCY
46.180776,1.6265,EMERGENCY
46.280876,1.4839,EMERGENCY
46.380681,1.4216,EMERGENCY
46.480812,1.4054,EMERGENCY
46.580860,1.4181,EMERGENCY
46.680746,1.4502,EMERGENCY
46.780751,1.4957,EMERGENCY
46.880802,1.5512,EMERGENCY
46.980932,1.6140,EMERGENCY
47.080822,1.6826,EMERGENCY
47.181066,1.7556,EMERGENCY
47.280780,1.8322,EMERGENCY
47.380889,1.9117,EMERGENCY
47.480837,1.9936,SLOWDOWN
47.580650,2.0776,SLOWDOWN
47.680777,2.1632,SLOWDOWN
47.780506,2.2503,SLOWDOWN
47.880831,2.3385,SLOWDOWN
47.980783,2.4279,SLOWDOWN
48.080818,2.5182,SLOWDOWN
48.180956,2.6093,SLOWDOWN
48.280794,2.7011,SLOWDOWN
48.380655,2.7935,SLOWDOWN
48.480744,2.8865,SLOWDOWN
48.580688,2.9799,SLOWDOWN
48.680906,3.0739,WARNING
48.780738,3.1682,WARNING
48.880803,3.2629,WARNING
48.980563,3.3580,WARNING
49.080734,3.4533,WARNING
49.180606,3.5489,WARNING
49.280700,3.6448,WARNING
49.380739,3.7409,WARNING
49.480750,3.8372,WARNING
49.580746,3.9337,WARNING
49.680757,4.0303,WARNING
49.780788,4.1272,WARNING
49.880761,4.2242,WARNING
49.980742,4.3213,WARNING
50.080741,4.4186,WARNING
50.180711,4.5160,WARNING
50.280775,4.6135,WARNING
50.380924,4.7111,WARNING
50.480707,4.8088,WARNING
50.580790,4.9066,WARNING
50.680784,5.0045,SAFE
50.780735,5.1025,SAFE
50.880590,5.2006,SAFE
50.980762,5.2987,SAFE
51.080903,5.3969,SAFE
51.180729,5.4952,SAFE
51.280598,5.5936,SAFE
51.380785,5.6920,SAFE
51.480735,5.7904,SAFE
51.580706,5.8889,SAFE
51.680794,5.9875,SAFE
51.780760,6.0861,SAFE
51.880737,6.1847,SAFE
51.980775,6.2834,SAFE
52.080760,6.3822,SAFE
52.180752,6.4809,SAFE
52.280751,6.5798,SAFE
52.380749,6.6786,SAFE
52.481036,6.7775,SAFE
52.580766,6.8764,SAFE
52.680625,6.9754,SAFE
52.780802,6.9754,SAFE
52.880810,6.9754,SAFE
52.980778,6.9754,SAFE
53.080590,6.9754,SAFE
53.180749,6.9754,SAFE
53.281686,6.9754,SAFE
53.380720,6.9754,SAFE
53.480571,6.9754,SAFE
53.580783,6.9754,SAFE
53.680777,6.9754,SAFE
53.780733,6.9754,SAFE
53.880723,72.2169,SAFE
53.980682,72.3169,SAFE
54.080711,72.4169,SAFE
54.180695,72.5169,SAFE
54.280705,72.6169,SAFE
54.380751,72.7169,SAFE
54.480775,72.8169,SAFE
54.580590,72.9168,SAFE
54.680786,73.0168,SAFE
54.780680,73.1168,SAFE
54.880689,73.2168,SAFE
54.980738,73.3168,SAFE
55.080709,73.4168,SAFE
55.180540,73.5168,SAFE
55.280763,73.6168,SAFE
55.380578,73.7168,SAFE
55.480733,73.8168,SAFE
55.580558,73.9168,SAFE
55.680715,74.0168,SAFE
55.780795,74.1168,SAFE
55.880664,74.2168,SAFE
55.980707,74.3168,SAFE
56.080984,74.4168,SAFE
56.180702,74.5168,SAFE
56.280720,74.6168,SAFE
56.380691,74.7168,SAFE
56.480967,74.8168,SAFE
56.580847,74.9168,SAFE
56.680515,75.0168,SAFE
56.781437,75.1168,SAFE
56.880741,75.2168,SAFE
56.981857,75.3168,SAFE
57.080752,75.4168,SAFE
57.180701,75.5168,SAFE
57.281360,75.6168,SAFE
57.380753,75.6168,SAFE
57.480747,75.6168,SAFE
57.580916,75.6168,SAFE
57.680823,75.6168,SAFE
57.780853,75.6168,SAFE
57.880665,75.6168,SAFE
57.980819,75.6168,SAFE
58.080654,75.6168,SAFE
58.180768,75.6168,SAFE
58.280653,75.6168,SAFE
58.380644,33.1686,SAFE
58.480627,33.2115,SAFE
58.580809,33.2548,SAFE
58.680917,33.2987,SAFE
58.780974,33.3432,SAFE
58.880779,33.3881,SAFE
58.980820,33.4336,SAFE
59.080815,33.4795,SAFE
59.180686,33.5260,SAFE
59.280790,33.5729,SAFE
59.380745,33.6204,SAFE
59.480833,33.6682,SAFE
59.580738,33.7166,SAFE
59.680801,33.7654,SAFE
59.780736,33.8147,SAFE
59.880720,33.8644,SAFE
59.980672,33.9146,SAFE
60.080755,33.9652,SAFE
60.180607,34.0163,SAFE
60.280787,34.0677,SAFE
60.380966,34.1196,SAFE
60.480754,34.1719,SAFE
60.580806,34.2246,SAFE
60.680773,34.2778,SAFE
60.780800,34.3313,SAFE
60.880799,34.3852,SAFE
60.980789,34.4395,SAFE
61.080755,34.4942,SAFE
61.180726,34.5492,SAFE
61.280810,34.6047,SAFE
61.380818,34.6605,SAFE
61.480781,34.7167,SAFE
61.580811,34.7732,SAFE
61.680645,34.8301,SAFE
61.780815,34.8874,SAFE
61.880792,34.9450,SAFE
61.980822,35.0029,SAFE
62.080951,35.0612,SAFE
62.180786,35.1198,SAFE
62.280798,35.1787,SAFE
62.380890,35.2380,SAFE
62.480810,35.2976,SAFE
62.580793,35.3575,SAFE
62.680813,35.4178,SAFE
62.780842,35.4783,SAFE
62.880737,35.5392,SAFE
62.980869,35.6003,SAFE
63.080814,35.6618,SAFE
63.180830,35.7235,SAFE
63.280834,35.7856,SAFE
63.380819,35.8479,SAFE
63.480823,35.9106,SAFE
63.580973,35.9735,SAFE
63.680751,36.0367,SAFE
63.780724,36.1001,SAFE
63.880728,36.1639,SAFE
63.980756,36.2279,SAFE
64.080713,36.2922,SAFE
64.180720,36.3568,SAFE
64.280736,36.4216,SAFE
64.380754,36.4867,SAFE
64.480715,36.5520,SAFE
64.581948,36.6176,SAFE
64.680599,36.6834,SAFE
64.780782,36.7495,SAFE
64.880858,36.8159,SAFE
64.980719,36.8824,SAFE
65.080709,36.9493,SAFE
65.180651,37.0163,SAFE
65.280946,37.0836,SAFE
65.380737,37.1511,SAFE
65.480744,37.2189,SAFE
65.580786,37.2869,SAFE
65.680812,37.3551,SAFE
65.780736,37.4235,SAFE
65.880755,37.4922,SAFE
65.980723,37.5611,SAFE
66.080739,37.6302,SAFE
66.180718,37.6995,SAFE
66.280801,37.7690,SAFE
66.380944,37.8387,SAFE
66.480799,37.9086,SAFE
66.580780,37.9788,SAFE
66.680804,38.0491,SAFE
66.780728,38.1197,SAFE
66.880755,38.1904,SAFE
66.980868,38.2614,SAFE
67.080721,38.3325,SAFE
67.180799,38.4038,SAFE
67.280753,38.4754,SAFE
67.380906,38.5471,SAFE
67.480805,38.6190,SAFE
67.580823,38.6910,SAFE
67.680756,38.6910,SAFE
67.780763,38.6910,SAFE
67.880790,38.6910,SAFE
67.980847,38.6910,SAFE
68.081258,85.2168,SAFE
68.180828,85.3168,SAFE
68.280811,85.4168,SAFE
68.380805,85.5168,SAFE
68.480783,85.6168,SAFE
68.580733,85.7168,SAFE
68.680810,85.8168,SAFE
68.780795,85.9168,SAFE
68.880773,86.0168,SAFE
68.980733,86.1168,SAFE
69.080729,86.2168,SAFE
69.180775,86.3168,SAFE
69.280749,86.4168,SAFE
69.380747,86.5168,SAFE
69.480747,86.6168,SAFE
69.580625,86.7168,SAFE
69.680758,86.8168,SAFE
69.780738,86.9168,SAFE
69.880726,87.0168,SAFE
69.980801,87.1168,SAFE
70.080761,87.2168,SAFE
70.180795,87.3168,SAFE
70.280718,87.4168,SAFE
70.380813,87.5168,SAFE
70.480809,87.6168,SAFE
70.580816,87.7168,SAFE
70.680610,87.8168,SAFE
70.780796,87.9168,SAFE
70.880615,88.0168,SAFE
70.980798,88.1168,SAFE
71.080600,88.2168,SAFE
71.180895,88.2168,SAFE
71.280897,88.2168,SAFE
71.380799,88.2168,SAFE
71.481038,88.2168,SAFE
71.580754,88.2168,SAFE
71.680889,88.2168,SAFE
71.780766,88.2168,SAFE
71.881006,88.2168,SAFE
71.980688,88.2168,SAFE
72.080809,88.2168,SAFE
72.180619,88.2168,SAFE
72.280819,88.2168,SAFE
72.380705,88.2168,SAFE
72.480802,88.2168,SAFE
72.580780,88.4168,SAFE
72.680763,88.5168,SAFE
72.780728,88.6168,SAFE
72.880756,88.7168,SAFE
72.980800,88.8168,SAFE
73.080798,88.9168,SAFE
73.180735,89.0168,SAFE
73.280719,89.1168,SAFE
73.380832,89.2168,SAFE
73.480731,89.3168,SAFE
73.580686,89.4168,SAFE
73.680801,89.5168,SAFE
73.780789,89.6168,SAFE
73.880686,89.7168,SAFE
73.980590,89.8168,SAFE
74.080690,89.9168,SAFE
74.180801,90.0168,SAFE
74.280795,90.1168,SAFE
74.380761,90.2168,SAFE
74.481485,90.3168,SAFE
74.580683,90.4168,SAFE
74.680553,90.5168,SAFE
74.780748,90.6168,SAFE
74.880677,90.7168,SAFE
74.980682,90.8168,SAFE
75.080761,90.9168,SAFE
75.180683,91.0168,SAFE
75.280602,91.1168,SAFE
75.380670,91.2168,SAFE
75.480697,91.3168,SAFE
75.580705,91.4168,SAFE
75.680562,91.5168,SAFE
75.780679,91.6168,SAFE
75.880733,91.7168,SAFE
75.980743,91.8168,SAFE
76.080775,91.9168,SAFE
76.180697,92.0168,SAFE
76.280689,92.1168,SAFE
76.380635,92.2168,SAFE
76.480773,92.3168,SAFE
76.580563,92.4168,SAFE
76.680689,92.5168,SAFE
76.780711,92.6168,SAFE
76.880687,92.7168,SAFE
76.980679,92.8168,SAFE
77.080686,92.9168,SAFE
77.180680,93.0168,SAFE
77.280963,93.1168,SAFE
77.380769,93.2168,SAFE
77.480611,93.3168,SAFE
77.581106,93.4168,SAFE
77.680708,93.5168,SAFE
77.781250,93.6168,SAFE
77.881979,93.7168,SAFE
77.981915,93.8168,SAFE
78.081177,93.9167,SAFE
78.180755,94.0167,SAFE
78.281866,94.1167,SAFE
78.380979,94.2167,SAFE
78.480861,94.3167,SAFE
78.580878,94.4167,SAFE
78.680681,94.5167,SAFE
78.780827,94.6167,SAFE
78.880730,94.7167,SAFE
78.980718,94.7167,SAFE
79.080725,94.7167,SAFE
79.180748,94.7167,SAFE
79.280771,94.7167,SAFE
79.380786,94.7167,SAFE
79.480703,94.7167,SAFE
79.580813,94.7167,SAFE
79.680996,94.7167,SAFE
79.780794,94.7167,SAFE
79.880719,94.7167,SAFE
79.980756,94.7167,SAFE
80.080849,94.7167,SAFE
80.180617,94.9167,SAFE
80.280777,95.0167,SAFE
80.380781,95.1167,SAFE
80.480797,95.2167,SAFE
80.580596,95.3167,SAFE
80.680797,95.4167,SAFE
80.780767,95.5167,SAFE
80.880712,95.6167,SAFE
80.980817,95.7167,SAFE
81.080803,95.8167,SAFE
81.180767,95.9167,SAFE
81.280748,96.0167,SAFE
81.381997,96.1167,SAFE
81.480740,96.2167,SAFE
81.580720,96.3167,SAFE
81.680786,96.4167,SAFE
81.780799,96.5167,SAFE
81.880737,96.6167,SAFE
81.980723,96.7167,SAFE
82.080787,96.8167,SAFE
82.180826,96.9167,SAFE
82.280688,97.0167,SAFE
82.380542,97.1167,SAFE
82.480804,97.2167,SAFE
82.580608,97.3167,SAFE
82.680843,97.4167,SAFE
82.780583,97.5167,SAFE
82.880910,97.6167,SAFE
82.980833,97.7167,SAFE
83.080726,97.8167,SAFE
83.180819,97.9167,SAFE
83.280787,98.0167,SAFE
83.380925,98.1167,SAFE
83.480660,98.2167,SAFE
83.580723,98.3167,SAFE
83.680712,98.4167,SAFE
83.780752,98.5167,SAFE
83.880719,98.6167,SAFE
83.980718,98.7167,SAFE
84.080716,98.8167,SAFE
84.180726,98.9167,SAFE
84.280715,99.0167,SAFE
84.380613,99.1167,SAFE
84.480747,99.2167,SAFE
84.580881,99.3167,SAFE
84.680759,99.4167,SAFE
84.780714,99.5167,SAFE
84.880750,99.6167,SAFE
84.980797,99.7167,SAFE
85.080794,99.8167,SAFE
85.180676,99.9167,SAFE
85.280718,100.0167,SAFE
85.380819,100.1167,SAFE
85.480787,100.2167,SAFE
85.580818,100.3167,SAFE
85.680815,46.7150,SAFE
85.780739,35.2024,SAFE
85.880672,28.3377,SAFE
85.980795,23.7957,SAFE
86.080794,20.5805,SAFE
86.180791,18.1945,SAFE
86.280970,16.3611,SAFE
86.380804,14.9145,SAFE
86.480800,13.7492,SAFE
86.580840,12.7948,SAFE
86.680851,12.0026,SAFE
86.780817,11.3380,SAFE
86.880811,10.7753,SAFE
86.980785,10.2955,SAFE
87.080767,9.8839,SAFE
87.180753,9.5291,SAFE
87.280728,9.2222,SAFE
87.380756,8.9560,SAFE
87.480822,8.7247,SAFE
87.580875,8.5236,SAFE
87.680772,8.3486,SAFE
87.780818,8.1965,SAFE
87.880823,8.0646,SAFE
87.980687,7.9506,SAFE
88.080806,7.8523,SAFE
88.180628,7.7683,SAFE
88.280770,7.6970,SAFE
88.380812,7.6370,SAFE
88.480812,7.5874,SAFE
88.580580,7.5472,SAFE
88.680673,7.5154,SAFE
88.780697,7.4914,SAFE
88.880813,7.4745,SAFE
88.980788,7.4641,SAFE
89.080820,7.4596,SAFE
89.180766,7.4607,SAFE
89.280704,7.4668,SAFE
89.380827,7.4776,SAFE
89.480877,7.4928,SAFE
