timestamp,distance_to_obstacle_m
19.880045,0.3210
19.980072,0.3210
20.080056,0.5120
20.180045,0.3870
20.279879,1.2040
20.380056,1.2040
20.480050,1.2120
20.579892,1.2080
20.680021,1.2040
20.780063,1.2040
20.880028,0.4720
20.979908,1.3140
21.080067,1.3340
21.180018,1.1900
21.279977,0.8960
21.380014,0.6180
21.480063,0.6180
21.580020,0.3210
21.680022,0.3290
21.780027,0.3450
21.879935,0.8820
21.980212,0.8820
22.080060,0.7780
22.179888,0.6040
22.280013,1.1960
22.380024,1.1960
22.480019,1.0400
22.579891,0.4370
22.680075,0.3110
22.780370,0.3100
22.880083,0.3100
22.980026,0.6000
23.080954,1.2040
23.180088,1.2000
23.280035,1.2080
23.380069,1.2080
23.479853,1.2080
23.580028,1.1980
23.680060,0.3300
23.780043,0.5110
23.880044,1.1920
23.980644,1.1920
24.080137,0.3210
24.180079,1.2020
24.280152,0.3060
24.380040,0.3060
24.480199,1.1980
24.580072,1.1920
24.680053,0.3350
24.780257,1.2040
24.880048,1.1920
24.980041,1.1920
25.080047,1.2100
25.179884,0.7440
25.280122,0.7440
25.380061,0.4430
25.480133,0.6060
25.580017,1.0280
25.680078,1.1960
25.780258,0.4030
25.880059,0.4030
25.980125,0.5600
26.080007,1.1960
26.180569,1.1880
26.280066,0.4160
26.380059,1.1900
26.480080,1.1900
26.580053,0.3210
26.680077,0.3100
26.780082,1.0580
26.880085,1.0580
26.980066,0.4310
27.080084,1.3060
27.180060,1.3120
27.280082,1.1900
27.380088,1.1900
27.479909,0.5700
27.580100,0.5220
27.680151,0.4820
27.781504,0.3210
27.880075,0.3210
27.980075,1.2060
28.080069,1.1980
28.180079,0.4430
28.280045,1.1980
28.380822,1.1980
28.480061,1.2060
28.580044,1.2060
28.680071,1.2060
28.780076,0.3300
28.880014,0.3300
28.979994,0.3210
29.080009,0.3350
29.180006,1.1880
29.280006,1.1920
29.379995,1.1920
29.480074,0.5140
29.580055,0.3210
29.680057,0.5980
29.780043,1.3000
29.880070,1.3000
29.980079,0.4810
30.079886,0.4970
30.179888,0.3250
30.280066,0.3300
30.380097,0.3300
30.479923,1.2080
30.580047,1.2020
30.680062,0.7800
30.780069,0.3380
30.880053,0.3380
30.979904,0.3250
31.079900,1.2100
31.180012,0.3100
31.280032,1.1960
31.379931,1.1960
31.480176,1.2080
31.580075,1.2080
31.680085,0.3610
31.779892,0.4610
31.880096,0.4610
31.980077,1.2080
32.079896,0.7940
32.179894,1.2080
32.280073,1.2040
32.380101,1.2040
32.480066,1.2040
32.580248,0.3060
32.680036,1.1960
32.780009,1.1960
32.880083,0.7440
32.979877,0.3290
33.080057,0.5640
33.180054,0.4440
33.280060,1.2060
33.379941,1.2060
33.480005,0.4460
33.580081,0.5400
33.680032,0.4300
33.779997,1.1960
33.880055,1.1960
33.979847,0.3610
34.080049,0.3610
34.180006,0.3610
34.280055,0.3250
34.380134,0.3250
34.480116,0.5700
34.580072,0.8280
34.680053,1.3480
34.779927,nan
34.880042,nan
34.980072,0.5220
35.080028,1.4540
35.179971,1.4840
35.280044,1.4840
35.380020,1.0060
35.480034,1.5740
35.579874,0.8540
35.682827,0.6360
35.780095,0.6360
35.879856,1.2000
35.980005,1.2720
36.080041,1.7180
36.180021,1.7180
36.280059,1.7120
36.380030,1.7120
36.480000,1.0060
36.580072,0.8940
36.680548,1.0280
36.779926,1.0280
36.880592,1.7060
36.981119,1.7060
37.079889,0.8480
37.180292,1.7460
37.280003,1.7460
37.380899,1.7700
37.480060,1.7880
37.580489,1.0680
37.679965,1.0680
37.780556,1.7060
37.880561,1.7060
37.980695,1.7040
38.080119,1.3460
38.179895,1.2040
38.280102,1.2040
38.381521,1.8180
38.480058,1.7060
38.580105,1.7040
38.680170,1.7140
38.780097,1.7140
38.879892,1.7060
38.980077,0.7360
39.080086,1.7040
39.180162,1.7040
39.280189,1.7040
39.380080,1.7220
39.480042,1.6120
39.580072,1.7060
39.680064,1.7060
39.780078,1.8000
39.880144,1.8000
39.980050,1.8000
40.079904,1.7580
40.180436,1.7100
40.280005,1.7420
40.380033,1.7420
40.479926,1.3700
40.579886,1.7460
40.680192,1.7460
40.780719,1.8780
40.880008,1.7720
40.980251,1.7800
41.080097,1.2500
41.180037,1.0240
41.280023,1.0240
41.380014,1.7900
41.480059,1.5460
41.580036,1.8120
41.679940,1.8400
41.780051,1.8400
41.880035,1.7980
41.979957,1.6020
42.080853,1.7960
42.180027,1.5680
42.280913,1.1340
42.380018,1.1340
42.480067,1.7820
42.580078,1.7820
42.679976,1.7820
42.779893,1.7820
42.880115,1.7820
42.980070,1.7820
43.080206,0.3610
43.180026,1.5800
43.280073,1.5800
43.380050,1.7820
43.480031,1.8020
43.580161,1.8760
43.680059,1.7820
43.780023,1.7820
43.880059,1.7820
43.979884,1.6500
44.080024,1.6500
44.180138,1.7820
44.279981,1.7820
44.379872,1.7820
44.479970,1.7820
44.580080,1.8020
44.680022,1.8420
44.779973,1.8420
44.880039,1.7820
44.980044,1.6740
45.080077,0.6700
45.179984,1.7800
45.280078,1.7800
45.380067,0.6760
45.480266,nan
45.579906,1.7820
45.680085,1.7820
45.780063,1.7800
45.879885,1.7820
45.980072,1.0120
46.080074,1.7800
46.180084,nan
46.280024,nan
46.380090,nan
46.480082,1.8000
46.579983,1.7940
46.680079,1.7040
46.780073,1.7040
46.880082,1.7820
46.980065,1.7820
47.080065,1.7800
