timestamp,fused_px,fused_py,fused_vx,fused_vy,fusion_variance
6.880041,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
6.980067,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
7.080022,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
7.180296,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
7.280116,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
7.380024,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
7.480006,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
7.580044,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
7.680106,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
7.780054,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
7.880110,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
7.980061,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
8.080050,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
8.180086,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
8.280119,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
8.380011,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
8.480042,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
8.580072,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
8.680040,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
8.779931,-1.377500,-0.939100,-0.009000,-0.094000,0.007549
8.879902,-1.342600,-1.078100,0.002000,-0.124000,0.007548
8.980210,-1.342500,-1.090500,0.002000,-0.124000,0.007548
9.080051,-1.342300,-1.103000,0.002000,-0.124000,0.007548
9.180113,-1.342200,-1.115400,0.002000,-0.124000,0.007548
9.280085,-1.342000,-1.127900,0.002000,-0.124000,0.007548
9.380129,-1.341800,-1.140300,0.002000,-0.124000,0.007548
9.480145,-1.341700,-1.152800,0.002000,-0.124000,0.007548
9.580348,-1.341500,-1.165200,0.002000,-0.124000,0.007548
9.680069,-1.341400,-1.177700,0.002000,-0.124000,0.007548
9.780052,-1.341200,-1.190100,0.002000,-0.124000,0.007548
9.880012,-1.341100,-1.202600,0.002000,-0.124000,0.007548
9.979998,-1.340900,-1.215000,0.002000,-0.124000,0.007548
10.079916,-1.340800,-1.227500,0.002000,-0.124000,0.007548
10.179920,-1.340600,-1.239900,0.002000,-0.124000,0.007548
10.279974,-1.340400,-1.252400,0.002000,-0.124000,0.007548
10.379957,-1.340300,-1.264800,0.002000,-0.124000,0.007548
10.480258,-1.340100,-1.277300,0.002000,-0.124000,0.007548
10.580107,-1.340000,-1.289700,0.002000,-0.124000,0.007548
10.679923,-1.339800,-1.302200,0.002000,-0.124000,0.007548
10.779892,-1.339700,-1.314600,0.002000,-0.124000,0.007548
10.879933,-1.339500,-1.327100,0.002000,-0.124000,0.007548
10.979947,-1.339300,-1.339500,0.002000,-0.124000,0.007548
11.081363,-1.339200,-1.352000,0.002000,-0.124000,0.007548
11.180230,-1.339000,-1.364400,0.002000,-0.124000,0.007548
11.280360,-1.338900,-1.376900,0.002000,-0.124000,0.007548
11.380348,-1.338700,-1.389300,0.002000,-0.124000,0.007548
11.480145,-1.338600,-1.401800,0.002000,-0.124000,0.007548
11.579897,-1.338400,-1.414200,0.002000,-0.124000,0.007548
11.679891,-1.338300,-1.426700,0.002000,-0.124000,0.007548
11.780095,-1.338100,-1.439100,0.002000,-0.124000,0.007548
11.880783,-1.337900,-1.451600,0.002000,-0.124000,0.007548
11.980639,-1.337800,-1.464000,0.002000,-0.124000,0.007548
12.081109,-1.337600,-1.476500,0.002000,-0.124000,0.007548
12.180048,-1.337500,-1.488900,0.002000,-0.124000,0.007548
12.280032,-1.337300,-1.501400,0.002000,-0.124000,0.007548
12.380068,-1.337200,-1.513800,0.002000,-0.124000,0.007548
12.480335,-1.337000,-1.526300,0.002000,-0.124000,0.007548
12.580052,-1.336900,-1.538700,0.002000,-0.124000,0.007548
12.680067,-1.336700,-1.551200,0.002000,-0.124000,0.007548
12.780058,-1.336500,-1.563600,0.002000,-0.124000,0.007548
12.880059,-1.336400,-1.576100,0.002000,-0.124000,0.007548
12.980047,-1.336200,-1.588500,0.002000,-0.124000,0.007548
13.080041,-1.336100,-1.601000,0.002000,-0.124000,0.007548
13.179981,-1.335900,-1.613400,0.002000,-0.124000,0.007548
13.280091,-1.335800,-1.625800,0.002000,-0.124000,0.007548
13.380090,-1.335600,-1.638300,0.002000,-0.124000,0.007548
13.480052,-1.335500,-1.650700,0.002000,-0.124000,0.007548
13.580278,-1.335300,-1.663200,0.002000,-0.124000,0.007548
13.680005,-1.335100,-1.675600,0.002000,-0.124000,0.007548
13.780048,-1.335000,-1.688100,0.002000,-0.124000,0.007548
13.880030,-1.334800,-1.700500,0.002000,-0.124000,0.007548
13.980015,-1.334700,-1.713000,0.002000,-0.124000,0.007548
14.079986,-1.334500,-1.725400,0.002000,-0.124000,0.007548
14.180222,-1.334400,-1.737900,0.002000,-0.124000,0.007548
14.280028,-1.334200,-1.750300,0.002000,-0.124000,0.007548
14.379998,-1.334000,-1.762800,0.002000,-0.124000,0.007548
14.480037,-1.333900,-1.775200,0.002000,-0.124000,0.007548
14.580059,-1.333700,-1.787700,0.002000,-0.124000,0.007548
14.680004,-1.333600,-1.800100,0.002000,-0.124000,0.007548
14.779995,-1.333400,-1.812600,0.002000,-0.124000,0.007548
14.880009,-1.333400,-1.812600,0.002000,-0.124000,0.007548
14.980008,-1.333400,-1.812600,0.002000,-0.124000,0.007548
15.079997,-1.333400,-1.812600,0.002000,-0.124000,0.007548
15.179961,-1.333400,-1.812600,0.002000,-0.124000,0.007548
15.279948,-1.333400,-1.812600,0.002000,-0.124000,0.007548
15.380020,-1.333400,-1.812600,0.002000,-0.124000,0.007548
15.480036,-1.333400,-1.812600,0.002000,-0.124000,0.007548
15.580029,-1.333400,-1.812600,0.002000,-0.124000,0.007548
15.680332,-1.333400,-1.812600,0.002000,-0.124000,0.007548
15.780025,-1.333400,-1.812600,0.002000,-0.124000,0.007548
15.880484,-1.333400,-1.812600,0.002000,-0.124000,0.007548
15.979967,-1.333400,-1.812600,0.002000,-0.124000,0.007548
16.079942,-1.333400,-1.812600,0.002000,-0.124000,0.007548
16.180833,-1.333400,-1.812600,0.002000,-0.124000,0.007548
16.280248,-1.333400,-1.812600,0.002000,-0.124000,0.007548
16.379804,-1.333400,-1.812600,0.002000,-0.124000,0.007548
16.480025,-1.333400,-1.812600,0.002000,-0.124000,0.007548
16.580111,-1.333400,-1.812600,0.002000,-0.124000,0.007548
16.681166,-1.333400,-1.812600,0.002000,-0.124000,0.007548
16.780469,-1.333400,-1.812600,0.002000,-0.124000,0.007548
16.881007,-1.333400,-1.812600,0.002000,-0.124000,0.007548
16.980358,-1.333400,-1.812600,0.002000,-0.124000,0.007548
17.080122,-1.610900,-0.444400,-0.043000,0.000000,0.007552
17.181314,-1.615300,-0.444400,-0.043000,0.000000,0.007552
17.280147,-1.619600,-0.444400,-0.043000,0.000000,0.007552
17.380094,-1.623900,-0.444400,-0.043000,0.000000,0.007552
17.480263,-1.628300,-0.444400,-0.043000,0.000000,0.007552
17.580081,-1.632600,-0.444400,-0.043000,0.000000,0.007552
17.680128,-1.636900,-0.444400,-0.043000,0.000000,0.007552
17.780108,-1.641300,-0.444400,-0.043000,0.000000,0.007552
17.880084,-1.645600,-0.444400,-0.043000,0.000000,0.007552
17.980088,-1.649900,-0.444400,-0.043000,0.000000,0.007552
18.080104,-1.654300,-0.444400,-0.043000,0.000000,0.007552
18.180926,-1.658600,-0.444400,-0.043000,0.000000,0.007552
18.280226,-1.662900,-0.444400,-0.043000,0.000000,0.007552
18.380226,-1.667300,-0.444300,-0.043000,0.000000,0.007552
18.480018,-1.671600,-0.444300,-0.043000,0.000000,0.007552
18.580014,-1.675900,-0.444300,-0.043000,0.000000,0.007552
18.680100,-1.680300,-0.444300,-0.043000,0.000000,0.007552
18.780026,-1.684600,-0.444300,-0.043000,0.000000,0.007552
18.880058,-1.689000,-0.444300,-0.043000,0.000000,0.007552
18.979998,-1.693300,-0.444300,-0.043000,0.000000,0.007552
19.080080,-1.697600,-0.444300,-0.043000,0.000000,0.007552
19.180026,-1.702000,-0.444300,-0.043000,0.000000,0.007552
19.280023,-1.706300,-0.444300,-0.043000,0.000000,0.007552
19.380053,-1.710600,-0.444300,-0.043000,0.000000,0.007552
19.480056,-1.715000,-0.444300,-0.043000,0.000000,0.007552
19.580019,-1.719300,-0.444300,-0.043000,0.000000,0.007552
19.680021,-1.723600,-0.444300,-0.043000,0.000000,0.007552
19.779892,-1.728000,-0.444300,-0.043000,0.000000,0.007552
19.880045,-1.732300,-0.444300,-0.043000,0.000000,0.007552
19.980072,-1.736600,-0.444300,-0.043000,0.000000,0.007552
20.080056,-1.741000,-0.444300,-0.043000,0.000000,0.007552
20.180045,-1.745300,-0.444300,-0.043000,0.000000,0.007552
20.279879,-1.749600,-0.444200,-0.043000,0.000000,0.007552
20.380056,-1.754000,-0.444200,-0.043000,0.000000,0.007552
20.480050,-1.758300,-0.444200,-0.043000,0.000000,0.007552
20.579892,-1.762600,-0.444200,-0.043000,0.000000,0.007552
20.680021,-1.767000,-0.444200,-0.043000,0.000000,0.007552
20.780063,-1.771300,-0.444200,-0.043000,0.000000,0.007552
20.880028,-1.775700,-0.444200,-0.043000,0.000000,0.007552
20.979908,-1.780000,-0.444200,-0.043000,0.000000,0.007552
21.080067,-1.784300,-0.444200,-0.043000,0.000000,0.007552
21.180018,-1.788700,-0.444200,-0.043000,0.000000,0.007552
21.279977,-1.793000,-0.444200,-0.043000,0.000000,0.007552
21.380014,-1.797300,-0.444200,-0.043000,0.000000,0.007552
21.480063,-1.801700,-0.444200,-0.043000,0.000000,0.007552
21.580020,-1.806000,-0.444200,-0.043000,0.000000,0.007552
21.680022,-1.810300,-0.444200,-0.043000,0.000000,0.007552
21.780027,-1.814700,-0.444200,-0.043000,0.000000,0.007552
21.879935,-1.819000,-0.444200,-0.043000,0.000000,0.007552
21.980212,-1.823300,-0.444200,-0.043000,0.000000,0.007552
22.080060,-1.827700,-0.444100,-0.043000,0.000000,0.007552
22.179888,-1.832000,-0.444100,-0.043000,0.000000,0.007552
22.280013,-1.836300,-0.444100,-0.043000,0.000000,0.007552
22.380024,-1.840700,-0.444100,-0.043000,0.000000,0.007552
22.480019,-1.845000,-0.444100,-0.043000,0.000000,0.007552
22.579891,-1.849300,-0.444100,-0.043000,0.000000,0.007552
22.680075,-1.853700,-0.444100,-0.043000,0.000000,0.007552
22.780370,-1.858000,-0.444100,-0.043000,0.000000,0.007552
22.880083,-1.862400,-0.444100,-0.043000,0.000000,0.007552
22.980026,-1.866700,-0.444100,-0.043000,0.000000,0.007552
23.080954,-1.871000,-0.444100,-0.043000,0.000000,0.007552
23.180088,-1.875400,-0.444100,-0.043000,0.000000,0.007552
23.280035,-1.879700,-0.444100,-0.043000,0.000000,0.007552
23.380069,-1.884000,-0.444100,-0.043000,0.000000,0.007552
23.479853,-1.888400,-0.444100,-0.043000,0.000000,0.007552
23.580028,-1.892700,-0.444100,-0.043000,0.000000,0.007552
23.680060,-1.897000,-0.444100,-0.043000,0.000000,0.007552
23.780043,-1.901400,-0.444100,-0.043000,0.000000,0.007552
23.880044,-1.905700,-0.444100,-0.043000,0.000000,0.007552
23.980644,-1.910000,-0.444000,-0.043000,0.000000,0.007552
24.080137,-1.914400,-0.444000,-0.043000,0.000000,0.007552
24.180079,-1.918700,-0.444000,-0.043000,0.000000,0.007552
24.280152,-1.923000,-0.444000,-0.043000,0.000000,0.007552
24.380040,-1.927400,-0.444000,-0.043000,0.000000,0.007552
24.480199,-1.931700,-0.444000,-0.043000,0.000000,0.007552
24.580072,-1.936000,-0.444000,-0.043000,0.000000,0.007552
24.680053,-1.940400,-0.444000,-0.043000,0.000000,0.007552
24.780257,-1.944700,-0.444000,-0.043000,0.000000,0.007552
24.880048,-1.949100,-0.444000,-0.043000,0.000000,0.007552
24.980041,-1.953400,-0.444000,-0.043000,0.000000,0.007552
25.080047,-1.957700,-0.444000,-0.043000,0.000000,0.007552
25.179884,-1.962100,-0.444000,-0.043000,0.000000,0.007552
25.280122,-1.966400,-0.444000,-0.043000,0.000000,0.007552
25.380061,-1.970700,-0.444000,-0.043000,0.000000,0.007552
25.480133,-1.975100,-0.444000,-0.043000,0.000000,0.007552
25.580017,-1.979400,-0.444000,-0.043000,0.000000,0.007552
25.680078,-1.983700,-0.444000,-0.043000,0.000000,0.007552
25.780258,-1.988100,-0.444000,-0.043000,0.000000,0.007552
25.880059,-1.992400,-0.443900,-0.043000,0.000000,0.007552
25.980125,-1.996700,-0.443900,-0.043000,0.000000,0.007552
26.080007,-2.001100,-0.443900,-0.043000,0.000000,0.007552
26.180569,-2.005400,-0.443900,-0.043000,0.000000,0.007552
26.280066,-2.009700,-0.443900,-0.043000,0.000000,0.007552
26.380059,-2.014100,-0.443900,-0.043000,0.000000,0.007552
26.480080,-2.018400,-0.443900,-0.043000,0.000000,0.007552
26.580053,-2.022700,-0.443900,-0.043000,0.000000,0.007552
26.680077,-2.027100,-0.443900,-0.043000,0.000000,0.007552
26.780082,-2.031400,-0.443900,-0.043000,0.000000,0.007552
26.880085,-2.035800,-0.443900,-0.043000,0.000000,0.007552
26.980066,-2.040100,-0.443900,-0.043000,0.000000,0.007552
27.080084,-2.044400,-0.443900,-0.043000,0.000000,0.007552
27.180060,-2.048800,-0.443900,-0.043000,0.000000,0.007552
27.280082,-2.053100,-0.443900,-0.043000,0.000000,0.007552
27.380088,-2.057400,-0.443900,-0.043000,0.000000,0.007552
27.479909,-2.061800,-0.443900,-0.043000,0.000000,0.007552
27.580100,-2.066100,-0.443900,-0.043000,0.000000,0.007552
27.680151,-2.070400,-0.443900,-0.043000,0.000000,0.007552
27.781504,-2.074800,-0.443800,-0.043000,0.000000,0.007552
27.880075,-2.079100,-0.443800,-0.043000,0.000000,0.007552
27.980075,-2.083400,-0.443800,-0.043000,0.000000,0.007552
28.080069,-2.087800,-0.443800,-0.043000,0.000000,0.007552
28.180079,-2.092100,-0.443800,-0.043000,0.000000,0.007552
28.280045,-2.096400,-0.443800,-0.043000,0.000000,0.007552
28.380822,-2.100800,-0.443800,-0.043000,0.000000,0.007552
28.480061,-2.105100,-0.443800,-0.043000,0.000000,0.007552
28.580044,-2.109400,-0.443800,-0.043000,0.000000,0.007552
28.680071,-2.113800,-0.443800,-0.043000,0.000000,0.007552
28.780076,-2.118100,-0.443800,-0.043000,0.000000,0.007552
28.880014,-2.122500,-0.443800,-0.043000,0.000000,0.007552
28.979994,-2.126800,-0.443800,-0.043000,0.000000,0.007552
29.080009,-2.131100,-0.443800,-0.043000,0.000000,0.007552
29.180006,-2.135500,-0.443800,-0.043000,0.000000,0.007552
29.280006,-2.139800,-0.443800,-0.043000,0.000000,0.007552
29.379995,-2.144100,-0.443800,-0.043000,0.000000,0.007552
29.480074,-2.148500,-0.443800,-0.043000,0.000000,0.007552
29.580055,-2.152800,-0.443800,-0.043000,0.000000,0.007552
29.680057,-2.157100,-0.443700,-0.043000,0.000000,0.007552
29.780043,-2.161500,-0.443700,-0.043000,0.000000,0.007552
29.880070,-2.165800,-0.443700,-0.043000,0.000000,0.007552
29.980079,-2.170100,-0.443700,-0.043000,0.000000,0.007552
30.079886,-2.174500,-0.443700,-0.043000,0.000000,0.007552
30.179888,-2.178800,-0.443700,-0.043000,0.000000,0.007552
30.280066,-2.183100,-0.443700,-0.043000,0.000000,0.007552
30.380097,-2.187500,-0.443700,-0.043000,0.000000,0.007552
30.479923,-2.191800,-0.443700,-0.043000,0.000000,0.007552
30.580047,-2.196100,-0.443700,-0.043000,0.000000,0.007552
30.680062,-2.200500,-0.443700,-0.043000,0.000000,0.007552
30.780069,-2.204800,-0.443700,-0.043000,0.000000,0.007552
30.880053,-2.209200,-0.443700,-0.043000,0.000000,0.007552
30.979904,-2.213500,-0.443700,-0.043000,0.000000,0.007552
31.079900,-2.217800,-0.443700,-0.043000,0.000000,0.007552
31.180012,-2.222200,-0.443700,-0.043000,0.000000,0.007552
31.280032,-2.222200,-0.443700,-0.043000,0.000000,0.007552
31.379931,-2.222200,-0.443700,-0.043000,0.000000,0.007552
31.480176,-2.222200,-0.443700,-0.043000,0.000000,0.007552
31.580075,-2.222200,-0.443700,-0.043000,0.000000,0.007552
31.680085,-2.222200,-0.443700,-0.043000,0.000000,0.007552
31.779892,-2.222200,-0.443700,-0.043000,0.000000,0.007552
31.880096,-2.222200,-0.443700,-0.043000,0.000000,0.007552
31.980077,-2.222200,-0.443700,-0.043000,0.000000,0.007552
32.079896,-2.222200,-0.443700,-0.043000,0.000000,0.007552
32.179894,-2.222200,-0.443700,-0.043000,0.000000,0.007552
32.280073,-2.222200,-0.443700,-0.043000,0.000000,0.007552
32.380101,-2.222200,-0.443700,-0.043000,0.000000,0.007552
32.480066,-2.222200,-0.443700,-0.043000,0.000000,0.007552
32.580248,-2.222200,-0.443700,-0.043000,0.000000,0.007552
32.680036,-2.222200,-0.443700,-0.043000,0.000000,0.007552
32.780009,-2.222200,-0.443700,-0.043000,0.000000,0.007552
32.880083,-2.222200,-0.443700,-0.043000,0.000000,0.007552
32.979877,-2.222200,-0.443700,-0.043000,0.000000,0.007552
33.080057,-2.222200,-0.443700,-0.043000,0.000000,0.007552
33.180054,-2.222200,-0.443700,-0.043000,0.000000,0.007552
33.280060,-2.222200,-0.443700,-0.043000,0.000000,0.007552
33.379941,-2.222200,-0.443700,-0.043000,0.000000,0.007552
33.480005,-2.222200,-0.443700,-0.043000,0.000000,0.007552
33.580081,-2.222200,-0.443700,-0.043000,0.000000,0.007552
33.680032,-2.222200,-0.443700,-0.043000,0.000000,0.007552
33.779997,-2.222200,-0.443700,-0.043000,0.000000,0.007552
33.880055,-2.222200,-0.443700,-0.043000,0.000000,0.007552
33.979847,0.293600,-2.717300,-0.003000,0.000000,0.007555
34.080049,0.293300,-2.717300,-0.003000,0.000000,0.007555
34.180006,0.293000,-2.717300,-0.003000,0.000000,0.007555
34.280055,0.292800,-2.717300,-0.003000,0.000000,0.007555
34.380134,0.292500,-2.717300,-0.003000,0.000000,0.007555
34.480116,0.292200,-2.717300,-0.003000,0.000000,0.007555
34.580072,0.292000,-2.717200,-0.003000,0.000000,0.007555
34.680053,0.291700,-2.717200,-0.003000,0.000000,0.007555
34.779927,0.291400,-2.717200,-0.003000,0.000000,0.007555
34.880042,0.291100,-2.717200,-0.003000,0.000000,0.007555
34.980072,0.290900,-2.717200,-0.003000,0.000000,0.007555
35.080028,0.290600,-2.717200,-0.003000,0.000000,0.007555
35.179971,0.290300,-2.717100,-0.003000,0.000000,0.007555
35.280044,0.290000,-2.717100,-0.003000,0.000000,0.007555
35.380020,0.289800,-2.717100,-0.003000,0.000000,0.007555
35.480034,0.289500,-2.717100,-0.003000,0.000000,0.007555
35.579874,0.289200,-2.717100,-0.003000,0.000000,0.007555
35.682827,0.288900,-2.717100,-0.003000,0.000000,0.007555
35.780095,0.288700,-2.717100,-0.003000,0.000000,0.007555
35.879856,0.288400,-2.717000,-0.003000,0.000000,0.007555
35.980005,0.288100,-2.717000,-0.003000,0.000000,0.007555
36.080041,0.287900,-2.717000,-0.003000,0.000000,0.007555
36.180021,0.287600,-2.717000,-0.003000,0.000000,0.007555
36.280059,0.287300,-2.717000,-0.003000,0.000000,0.007555
36.380030,0.287000,-2.717000,-0.003000,0.000000,0.007555
36.480000,0.286800,-2.717000,-0.003000,0.000000,0.007555
36.580072,0.286500,-2.716900,-0.003000,0.000000,0.007555
36.680548,0.286200,-2.716900,-0.003000,0.000000,0.007555
36.779926,0.285900,-2.716900,-0.003000,0.000000,0.007555
36.880592,0.285700,-2.716900,-0.003000,0.000000,0.007555
36.981119,0.285400,-2.716900,-0.003000,0.000000,0.007555
37.079889,0.285100,-2.716900,-0.003000,0.000000,0.007555
37.180292,0.284800,-2.716900,-0.003000,0.000000,0.007555
37.280003,0.284600,-2.716800,-0.003000,0.000000,0.007555
37.380899,0.284300,-2.716800,-0.003000,0.000000,0.007555
37.480060,0.284000,-2.716800,-0.003000,0.000000,0.007555
37.580489,0.283700,-2.716800,-0.003000,0.000000,0.007555
37.679965,0.283500,-2.716800,-0.003000,0.000000,0.007555
37.780556,0.283200,-2.716800,-0.003000,0.000000,0.007555
37.880561,0.282900,-2.716800,-0.003000,0.000000,0.007555
37.980695,0.282700,-2.716700,-0.003000,0.000000,0.007555
38.080119,0.282400,-2.716700,-0.003000,0.000000,0.007555
38.179895,0.282100,-2.716700,-0.003000,0.000000,0.007555
38.280102,0.281800,-2.716700,-0.003000,0.000000,0.007555
38.381521,0.281600,-2.716700,-0.003000,0.000000,0.007555
38.480058,0.281300,-2.716700,-0.003000,0.000000,0.007555
38.580105,0.281000,-2.716600,-0.003000,0.000000,0.007555
38.680170,0.280700,-2.716600,-0.003000,0.000000,0.007555
38.780097,0.280500,-2.716600,-0.003000,0.000000,0.007555
38.879892,0.280200,-2.716600,-0.003000,0.000000,0.007555
38.980077,0.279900,-2.716600,-0.003000,0.000000,0.007555
39.080086,0.279600,-2.716600,-0.003000,0.000000,0.007555
39.180162,0.279400,-2.716600,-0.003000,0.000000,0.007555
39.280189,0.279100,-2.716500,-0.003000,0.000000,0.007555
39.380080,0.278800,-2.716500,-0.003000,0.000000,0.007555
39.480042,0.278600,-2.716500,-0.003000,0.000000,0.007555
39.580072,0.278300,-2.716500,-0.003000,0.000000,0.007555
39.680064,0.278000,-2.716500,-0.003000,0.000000,0.007555
39.780078,0.277700,-2.716500,-0.003000,0.000000,0.007555
39.880144,0.277500,-2.716500,-0.003000,0.000000,0.007555
39.980050,0.277200,-2.716400,-0.003000,0.000000,0.007555
40.079904,0.276900,-2.716400,-0.003000,0.000000,0.007555
40.180436,0.276600,-2.716400,-0.003000,0.000000,0.007555
40.280005,0.276400,-2.716400,-0.003000,0.000000,0.007555
40.380033,0.276100,-2.716400,-0.003000,0.000000,0.007555
40.479926,0.275800,-2.716400,-0.003000,0.000000,0.007555
40.579886,0.275500,-2.716400,-0.003000,0.000000,0.007555
40.680192,0.275300,-2.716300,-0.003000,0.000000,0.007555
40.780719,0.275000,-2.716300,-0.003000,0.000000,0.007555
40.880008,0.274700,-2.716300,-0.003000,0.000000,0.007555
40.980251,0.274700,-2.716300,-0.003000,0.000000,0.007555
41.080097,0.274200,-2.716300,-0.003000,0.000000,0.007555
41.180037,0.273900,-2.716300,-0.003000,0.000000,0.007555
41.280023,0.273600,-2.716300,-0.003000,0.000000,0.007555
41.380014,0.273400,-2.716200,-0.003000,0.000000,0.007555
41.480059,0.273100,-2.716200,-0.003000,0.000000,0.007555
41.580036,0.272800,-2.716200,-0.003000,0.000000,0.007555
41.679940,0.272500,-2.716200,-0.003000,0.000000,0.007555
41.780051,0.272300,-2.716200,-0.003000,0.000000,0.007555
41.880035,0.272000,-2.716200,-0.003000,0.000000,0.007555
41.979957,0.271700,-2.716100,-0.003000,0.000000,0.007555
42.080853,0.271400,-2.716100,-0.003000,0.000000,0.007555
42.180027,0.271200,-2.716100,-0.003000,0.000000,0.007555
42.280913,0.270900,-2.716100,-0.003000,0.000000,0.007555
42.380018,0.270600,-2.716100,-0.003000,0.000000,0.007555
42.480067,0.270400,-2.716100,-0.003000,0.000000,0.007555
42.580078,0.270100,-2.716100,-0.003000,0.000000,0.007555
