timestamp,displacement_m,velocity_ms,acceleration_ms2
46.925387,1.003418,-0.044213,-0.092583
47.025401,0.998576,-0.053330,-0.089304
47.125419,0.992751,-0.062076,-0.085077
47.225270,0.986168,-0.070334,-0.080779
47.325400,0.978685,-0.078231,-0.076669
47.425379,0.970514,-0.085676,-0.070817
47.525301,0.961559,-0.092387,-0.065732
47.625415,0.952033,-0.098825,-0.062470
47.725375,0.941786,-0.104886,-0.056986
47.825377,0.931060,-0.110220,-0.052874
47.925783,0.919697,-0.115482,-0.051921
48.025599,0.907938,-0.120615,-0.047478
48.125410,0.895619,-0.124960,-0.041358
48.225354,0.882977,-0.128877,-0.038258
48.325421,0.869843,-0.132612,-0.036454
48.425408,0.856447,-0.136170,-0.033015
48.525346,0.842619,-0.139212,-0.030404
48.625568,0.828582,-0.142255,-0.028141
48.725380,0.814163,-0.144842,-0.026421
48.825803,0.799580,-0.147545,-0.026695
48.925363,0.784656,-0.150180,-0.021761
49.025387,0.769606,-0.151889,-0.014807
49.125379,0.754276,-0.153142,-0.019600
49.226369,0.738828,-0.155828,-0.026293
49.325421,0.723104,-0.158401,-0.017317
49.425336,0.707311,-0.159273,-0.011282
49.525303,0.691268,-0.160657,-0.013699
49.625350,0.675177,-0.162013,-0.013350
49.725347,0.658859,-0.163327,-0.012570
49.825366,0.642509,-0.164527,-0.011812
49.925363,0.625950,-0.165690,-0.010965
50.025337,0.609376,-0.166720,-0.009862
50.125355,0.592608,-0.167662,-0.009476
50.225380,0.575837,-0.168616,-0.009251
50.325356,0.558884,-0.169512,-0.008515
50.425344,0.541940,-0.170318,-0.007409
50.525323,0.524826,-0.170994,-0.007054
50.625414,0.507729,-0.171730,-0.006320
50.725368,0.490473,-0.172258,-0.005627
50.825374,0.473285,-0.172855,-0.005635
50.925367,0.455902,-0.173385,-0.006969
51.025706,0.438550,-0.174251,0.428728
51.125352,0.421054,-0.087646,0.872918
51.225325,0.421054,0.000000,0.438228
51.325353,0.421054,0.000000,0.000000
51.425344,0.421054,0.000000,0.000000
51.525335,0.421054,0.000000,0.000000
51.625217,0.421054,0.000000,0.000000
51.725295,0.421054,0.000000,0.000000
51.825348,0.421054,0.000000,0.000000
51.925326,0.421054,0.000000,0.000000
52.025321,0.421054,0.000000,0.000000
52.125317,0.421054,0.000000,0.000000
52.225324,0.421054,0.000000,0.000000
52.325317,0.421054,0.000000,0.000000
52.425321,0.421054,0.000000,0.000000
52.525296,0.421054,0.000000,0.000000
52.625304,0.421054,0.000000,0.000000
52.725321,0.421054,0.000000,0.000000
52.825321,0.421054,0.000000,0.000000
52.925337,0.421054,0.000000,0.000000
53.025351,0.421054,0.000000,0.000000
53.125468,0.421054,0.000000,0.000000
53.225469,0.421054,0.000000,0.000000
53.325541,0.421054,0.000000,0.000000
53.425516,0.421054,0.000000,3.850056
53.525423,0.421054,0.769557,3.591467
53.625619,0.575045,0.718663,-4.377047
53.725217,0.564639,-0.104951,-4.117495
53.825936,0.554021,-0.106141,-0.010762
53.925355,0.543396,-0.107105,-0.008232
54.025313,0.532667,-0.107782,-0.010719
54.125360,0.521839,-0.109249,-0.012209
54.225333,0.510815,-0.110224,-0.006862
54.325312,0.499800,-0.110621,-0.006251
54.425298,0.488695,-0.111474,-0.010939
54.525304,0.477506,-0.112808,-0.010393
54.625284,0.466135,-0.113553,-0.005278
54.725405,0.454784,-0.113865,-0.005692
54.825337,0.443356,-0.114691,-0.009680
54.925317,0.431855,-0.115800,-0.009190
55.025440,0.420184,-0.116530,-0.004871
55.125354,0.408545,-0.116774,-0.004132
55.225346,0.396840,-0.117356,-0.008587
55.325365,0.385072,-0.118492,-0.008705
55.425330,0.373144,-0.119097,-0.003211
55.525337,0.361256,-0.119134,-0.005498
55.625371,0.349312,-0.120197,-0.008350
55.725365,0.337214,-0.120804,-0.003343
55.825355,0.325153,-0.120865,-0.002484
55.925287,0.313050,-0.121301,-0.006916
56.025320,0.300897,-0.122248,-0.006989
56.125307,0.288598,-0.122699,-0.002066
56.225368,0.276352,-0.122662,-0.002138
56.325341,0.264061,-0.123126,-0.006899
56.425357,0.251728,-0.124041,-0.006595
56.525335,0.239254,-0.124445,-0.001451
56.625358,0.226839,-0.124332,-0.001494
56.725357,0.214385,-0.124744,-0.006185
56.825332,0.201893,-0.125568,-0.006408
56.925395,0.189266,-0.126026,-0.001569
57.025339,0.176687,-0.125882,-0.002928
57.125401,0.164089,-0.126612,-0.005451
57.225380,0.151359,-0.126973,-0.001121
57.325386,0.138696,-0.126836,-0.000794
57.425301,0.126002,-0.127131,-0.004997
57.525324,0.113278,-0.127835,-0.004423
57.625371,0.100426,-0.128016,-0.000125
57.725560,0.087645,-0.127860,-0.000973
57.825520,0.074835,-0.128211,-0.005689
57.925584,0.061999,-0.128998,-0.005825
58.025490,0.049040,-0.129376,-0.000479
58.125364,0.036153,-0.129094,0.000249
58.225500,0.023220,-0.129326,-0.004723
