timestamp,displacement_m,velocity_ms,acceleration_ms2
6.275025,0.000000,0.000000,-0.050016
6.375032,0.000000,0.000000,0.000000
6.475057,0.000000,0.000000,0.000000
6.575023,0.000000,0.000000,-0.050021
6.675032,0.000000,-0.010003,-0.050014
6.774966,-0.002000,-0.010000,0.050014
6.875032,-0.002000,0.000000,0.049986
6.975024,-0.002000,0.000000,-0.024994
7.075062,-0.002000,-0.005000,-0.025001
7.175040,-0.003000,-0.005001,0.025001
7.275038,-0.003000,0.000000,0.025001
7.375060,-0.003000,0.000000,0.000000
7.475013,-0.003000,0.000000,0.000000
7.574956,-0.003000,0.000000,-0.074419
7.674973,-0.003000,-0.014881,-0.074408
7.776557,-0.006000,-0.015001,0.150009
7.874962,-0.006000,0.015119,0.151199
7.974978,-0.003000,0.015000,-0.150600
8.074959,-0.003000,-0.015000,-0.150001
8.174975,-0.006000,-0.014999,0.074999
8.274966,-0.006000,0.000000,0.074975
8.375036,-0.006000,0.000000,0.000000
8.475040,-0.006000,0.000000,0.049952
8.574934,-0.006000,0.009985,0.049904
8.675336,-0.004000,0.009996,-0.099421
8.775021,-0.004000,-0.009908,-0.099057
8.877201,-0.006000,-0.010000,0.100104
8.975013,-0.006000,0.010112,0.101104
9.074980,-0.004000,0.009996,-0.050541
9.175096,-0.004000,0.000000,-0.049957
9.275069,-0.004000,0.000000,0.000000
9.375083,-0.004000,0.000000,-0.150093
9.475016,-0.004000,-0.030011,-0.325166
9.575012,-0.010000,-0.065010,-0.024941
9.674985,-0.017000,-0.034998,0.325033
9.775023,-0.017000,0.000000,0.174969
9.875009,-0.017000,0.000000,0.000000
9.974979,-0.017000,0.000000,-1.274267
10.075052,-0.017000,-0.254908,0.000000
10.175051,-0.068000,0.000000,2.550632
10.274995,-0.017000,0.255073,-0.750188
10.374994,-0.017000,-0.149995,-2.025244
10.475002,-0.047000,-0.149990,0.749925
10.575007,-0.047000,0.000000,0.749820
10.675037,-0.047000,0.000000,0.749809
10.775041,-0.047000,0.149987,0.924968
10.875054,-0.017000,0.185009,-0.574905
10.975031,-0.010000,0.035012,-0.925366
11.074985,-0.010000,0.000000,-0.025100
11.174988,-0.010000,0.029993,0.149934
11.275030,-0.004000,0.029994,-0.149934
11.375031,-0.004000,0.000000,-0.149925
11.475087,-0.004000,0.000000,0.000000
11.575017,-0.004000,0.000000,-0.100040
11.675006,-0.004000,-0.020000,-0.099882
11.775018,-0.008000,-0.019976,0.249755
11.875242,-0.008000,0.030010,0.099916
11.974951,-0.002000,0.000000,-0.300369
12.075001,-0.008000,-0.029991,0.000000
12.175009,-0.008000,0.000000,0.149936
12.275028,-0.008000,0.000000,0.000000
12.375003,-0.008000,0.000000,0.000000
12.475022,-0.008000,0.000000,0.150005
12.574998,-0.008000,0.030000,0.150017
12.675020,-0.002000,0.030003,-0.150017
12.774978,-0.002000,0.000000,-0.149895
12.875180,-0.002000,0.000000,0.000000
12.975020,-0.002000,0.000000,0.000000
13.075017,-0.002000,0.000000,0.000000
13.174962,-0.002000,0.000000,0.000000
13.275005,-0.002000,0.000000,0.000000
13.374991,-0.002000,0.000000,0.024992
13.475036,-0.002000,0.004999,0.025003
13.575022,-0.001000,0.005001,-0.025003
13.674978,-0.001000,0.000000,-0.025005
13.775040,-0.001000,0.000000,0.000000
13.875030,-0.001000,0.000000,-0.049990
13.975031,-0.001000,-0.009998,-0.099975
14.075078,-0.003000,-0.020000,-0.000023
14.175034,-0.005000,-0.010002,0.100020
14.275035,-0.005000,0.000000,0.050018
14.375007,-0.005000,0.000000,-0.050009
14.475004,-0.005000,-0.010000,-0.049989
14.575003,-0.007000,-0.009998,0.049989
14.675051,-0.007000,0.000000,0.049972
14.775067,-0.007000,0.000000,0.000000
14.874970,-0.007000,0.000000,0.000000
14.974966,-0.007000,0.000000,0.049970
15.075058,-0.007000,0.009998,0.050017
15.174997,-0.005000,0.010005,-0.100050
15.274961,-0.005000,-0.010002,-0.100039
15.374960,-0.007000,-0.009999,0.050005
15.474978,-0.007000,0.000000,0.099972
15.574979,-0.007000,0.009997,0.000000
15.675035,-0.005000,0.000000,-0.099977
15.775019,-0.007000,-0.010002,0.000000
15.874991,-0.007000,0.000000,0.100017
15.974993,-0.007000,0.009999,0.049959
16.075021,-0.005000,0.009993,0.000005
16.175127,-0.005000,0.010000,0.050106
16.275029,-0.003000,0.020015,0.000007
16.374978,-0.001000,0.010001,-0.100085
16.475008,-0.001000,0.000000,-0.074995
16.575001,-0.001000,-0.005000,-0.024992
16.675019,-0.002000,-0.004999,-0.000006
16.775057,-0.002000,-0.005001,0.024997
16.874985,-0.003000,0.000000,0.050014
16.975019,-0.002000,0.005000,0.000000
17.074981,-0.002000,0.000000,-0.025006
17.174978,-0.002000,0.000000,0.000000
17.274955,-0.002000,0.000000,0.000000
17.374984,-0.002000,0.000000,0.000000
17.474968,-0.002000,0.000000,0.000000
17.574964,-0.002000,0.000000,0.000000
17.674967,-0.002000,0.000000,0.000000
17.775018,-0.002000,0.000000,0.000000
17.875023,-0.002000,0.000000,0.000000
17.974907,-0.002000,0.000000,0.000000
18.074982,-0.002000,0.000000,0.000000
18.174972,-0.002000,0.000000,0.000000
18.274936,-0.002000,0.000000,0.000000
18.374909,-0.002000,0.000000,0.000000
18.474981,-0.002000,0.000000,0.000000
18.574919,-0.002000,0.000000,0.000000
18.674924,-0.002000,0.000000,0.000000
18.774990,-0.002000,0.000000,0.000000
18.874962,-0.002000,0.000000,0.000000
18.974950,-0.002000,0.000000,0.000000
19.074979,-0.002000,0.000000,-0.075000
19.174965,-0.002000,-0.015001,-0.224992
19.274963,-0.005000,-0.044995,-0.074921
19.374988,-0.011000,-0.029987,0.224877
19.475049,-0.011000,0.000000,0.150092
19.574779,-0.011000,0.000000,0.000000
19.674961,-0.011000,0.000000,0.000000
19.774945,-0.011000,0.000000,0.000000
19.874968,-0.011000,0.000000,0.000000
19.975176,-0.011000,0.000000,0.000000
20.074926,-0.011000,0.000000,0.000000
20.174982,-0.011000,0.000000,0.000000
20.274955,-0.011000,0.000000,0.000000
20.374918,-0.011000,0.000000,0.000000
20.474937,-0.011000,0.000000,0.000000
20.575003,-0.011000,0.000000,0.000000
20.674936,-0.011000,0.000000,0.000000
20.774954,-0.011000,0.000000,0.000000
20.874911,-0.011000,0.000000,0.000000
20.974979,-0.011000,0.000000,0.000000
21.074923,-0.011000,0.000000,0.000000
21.175148,-0.011000,0.000000,0.050061
21.274914,-0.011000,0.010012,0.150183
21.374912,-0.009000,0.030001,0.049939
21.474906,-0.005000,0.019999,-0.075005
21.574919,-0.005000,0.015000,-0.025004
21.674911,-0.002000,0.014998,-0.074990
21.774940,-0.002000,0.000000,-0.074830
21.875343,-0.002000,0.000000,0.000000
21.975351,-0.002000,0.000000,0.000000
22.075339,-0.002000,0.000000,0.000000
22.175413,-0.002000,0.000000,0.000000
22.275110,-0.002000,0.000000,0.000000
22.375083,-0.002000,0.000000,0.049695
22.475565,-0.002000,0.009962,0.049724
22.575855,0.000000,0.009983,-0.049724
22.675903,0.000000,0.000000,-0.049941
22.775755,0.000000,0.000000,0.000000
22.876032,0.000000,0.000000,0.000000
22.975065,0.000000,0.000000,0.000000
23.075115,0.000000,0.000000,0.000000
23.175070,0.000000,0.000000,0.000000
23.274958,0.000000,0.000000,0.000000
23.374994,0.000000,0.000000,0.000000
23.474969,0.000000,0.000000,0.000000
23.574974,0.000000,0.000000,0.000000
23.674961,0.000000,0.000000,0.000000
23.775088,0.000000,0.000000,0.000000
23.875024,0.000000,0.000000,0.000000
23.974981,0.000000,0.000000,0.000000
24.075199,0.000000,0.000000,0.000000
24.175058,0.000000,0.000000,0.000000
24.275070,0.000000,0.000000,-0.025005
24.375051,0.000000,-0.005001,-0.025011
24.475041,-0.001000,-0.005001,-0.000001
24.574996,-0.001000,-0.005001,0.000006
24.675006,-0.002000,-0.005000,0.049999
24.774988,-0.002000,0.004999,0.024994
24.875066,-0.001000,0.000000,-0.099988
24.975036,-0.002000,-0.015004,-0.050003
25.075015,-0.004000,-0.009998,0.075004
25.175077,-0.004000,0.000000,0.049990
25.275016,-0.004000,0.000000,0.049989
25.375122,-0.004000,0.010000,0.050027
25.475017,-0.002000,0.010005,-0.050027
25.575013,-0.002000,0.000000,-0.025024
25.675045,-0.002000,0.005000,0.000000
25.775015,-0.001000,0.000000,-0.099983
25.875048,-0.002000,-0.014997,-0.049941
25.975057,-0.004000,-0.009990,0.049928
26.075243,-0.004000,-0.005001,-0.025161
26.174999,-0.005000,-0.015021,-0.025038
26.274963,-0.007000,-0.010002,0.050117
26.374958,-0.007000,-0.005000,0.025011
26.474979,-0.008000,-0.005000,-0.025000
26.574976,-0.008000,-0.010000,-0.075008
26.674976,-0.010000,-0.020001,-0.000002
26.774967,-0.012000,-0.010001,0.100010
26.874966,-0.012000,0.000000,0.100042
26.974899,-0.012000,0.010001,0.050009
27.074943,-0.010000,0.010001,-0.000007
27.174886,-0.010000,0.010000,-0.000035
27.274949,-0.008000,0.009994,-0.049966
27.375015,-0.008000,0.000000,-0.024955
27.474981,-0.008000,0.005002,0.050025
27.574945,-0.007000,0.010001,0.100006
27.674952,-0.006000,0.025000,-0.050007
27.774945,-0.002000,0.000000,-0.249939
27.874958,-0.006000,-0.024989,-0.024990
27.975030,-0.007000,-0.005000,0.124948
28.074956,-0.007000,0.000000,0.025006
28.174984,-0.007000,0.000000,-0.024983
28.274968,-0.007000,-0.004997,-0.024979
28.375110,-0.008000,-0.004999,0.024979
28.475013,-0.008000,0.000000,0.025000
28.575062,-0.008000,0.000000,0.000000
28.675041,-0.008000,0.000000,0.000000
28.775528,-0.008000,0.000000,0.000000
28.875032,-0.008000,0.000000,0.000000
28.974993,-0.008000,0.000000,0.000000
29.075022,-0.008000,0.000000,0.000000
29.175075,-0.008000,0.000000,0.049997
29.275047,-0.008000,0.010001,0.124959
29.375063,-0.006000,0.024990,0.024980
29.475124,-0.003000,0.014999,-0.099931
29.575082,-0.003000,0.005002,-0.024983
29.675031,-0.002000,0.010004,0.025034
29.774995,-0.001000,0.010007,-0.025037
29.874894,0.000000,0.005000,-0.050038
29.974980,0.000000,0.000000,-0.024983
30.075047,0.000000,0.000000,-0.025008
30.175074,0.000000,-0.005004,-0.025027
30.274891,-0.001000,-0.005001,0.000028
30.375015,-0.001000,-0.004998,-0.024981
30.474962,-0.002000,-0.009999,-0.000001
30.575028,-0.003000,-0.004998,-0.000002
30.675025,-0.003000,-0.010000,-0.025019
30.775034,-0.005000,-0.010002,0.050010
30.874978,-0.005000,0.000000,0.100077
30.974910,-0.005000,0.010001,0.049991
31.074965,-0.003000,0.009997,-0.049991
31.174961,-0.003000,0.000000,-0.099860
31.275154,-0.003000,-0.009993,-0.050004
31.375093,-0.005000,-0.010007,0.100043
31.475006,-0.005000,0.010000,0.100041
31.575085,-0.003000,0.010000,-0.100009
31.675007,-0.003000,-0.010002,-0.100018
31.775054,-0.005000,-0.010001,0.050010
31.874997,-0.005000,0.000000,0.050038
31.974913,-0.005000,0.000000,0.000000
32.074984,-0.005000,0.000000,0.000000
32.175062,-0.005000,0.000000,0.000000
32.275068,-0.005000,0.000000,0.000000
32.374991,-0.005000,0.000000,0.000000
32.476243,-0.005000,0.000000,0.000000
32.575028,-0.005000,0.000000,0.000000
32.675009,-0.005000,0.000000,0.000000
32.775127,-0.005000,0.000000,0.000000
32.875053,-0.005000,0.000000,0.000000
32.975020,-0.005000,0.000000,0.000000
33.075019,-0.005000,0.000000,0.000000
33.175041,-0.005000,0.000000,0.000000
33.275042,-0.005000,0.000000,0.000000
33.375087,-0.005000,0.000000,0.000000
33.474966,-0.005000,0.000000,0.025015
33.574965,-0.005000,0.005000,0.024995
33.674972,-0.004000,0.004999,0.049987
33.774999,-0.004000,0.014999,0.075055
33.874986,-0.001000,0.020011,-0.050023
33.974887,0.000000,0.005000,-0.100055
34.074988,0.000000,0.000000,-0.024982
34.175030,0.000000,0.000000,0.000000
34.274979,0.000000,0.000000,0.000000
34.375008,0.000000,0.000000,0.000000
34.475003,0.000000,0.000000,0.000000
34.575006,0.000000,0.000000,0.000000
34.674978,0.000000,0.000000,0.000000
34.774999,0.000000,0.000000,0.000000
34.874959,0.000000,0.000000,0.000000
34.974977,0.000000,0.000000,0.000000
35.074975,0.000000,0.000000,0.000000
35.175035,0.000000,0.000000,0.000000
35.275001,0.000000,0.000000,0.000000
35.375068,0.000000,0.000000,0.000000
35.474977,0.000000,0.000000,-0.025006
35.574995,0.000000,-0.004999,-0.024996
35.675001,-0.001000,-0.005000,0.024996
35.775002,-0.001000,0.000000,0.024999
35.875002,-0.001000,0.000000,-0.024992
35.975079,-0.001000,-0.005000,0.000000
36.074986,-0.002000,0.000000,0.050024
36.174986,-0.001000,0.005000,0.000000
36.274994,-0.001000,0.000000,-0.024996
36.375010,-0.001000,0.000000,0.000000
36.474994,-0.001000,0.000000,0.000000
36.575001,-0.001000,0.000000,0.000000
36.674987,-0.001000,0.000000,0.000000
36.775086,-0.001000,0.000000,0.000000
36.875039,-0.001000,0.000000,0.000000
36.974999,-0.001000,0.000000,0.000000
37.075018,-0.001000,0.000000,0.000000
37.175050,-0.001000,0.000000,0.000000
37.274987,-0.001000,0.000000,0.000000
37.375021,-0.001000,0.000000,-0.049965
37.475028,-0.001000,-0.009995,0.000000
37.575119,-0.003000,0.000000,0.099558
37.675921,-0.001000,0.010005,-0.050257
37.775013,-0.001000,-0.010046,-0.100491
37.875004,-0.003000,-0.010001,0.050234
37.974999,-0.003000,0.000000,0.049940
38.075259,-0.003000,0.000000,0.000000
38.175135,-0.003000,0.000000,0.000000
38.274939,-0.003000,0.000000,0.000000
38.374957,-0.003000,0.000000,0.000000
38.474933,-0.003000,0.000000,0.000000
38.574950,-0.003000,0.000000,0.000000
38.674947,-0.003000,0.000000,0.000000
38.775018,-0.003000,0.000000,0.000000
38.875079,-0.003000,0.000000,-0.024997
38.975112,-0.003000,-0.005002,-0.025026
39.075012,-0.004000,-0.005003,0.025026
39.174973,-0.004000,0.000000,-0.024965
39.275048,-0.004000,-0.009997,-0.074999
39.375025,-0.006000,-0.015004,-0.000029
39.474998,-0.007000,-0.010003,-0.099897
39.574960,-0.008000,-0.034977,-0.099797
39.675132,-0.014000,-0.029976,0.174743
39.775120,-0.014000,0.000000,0.074845
39.875014,-0.014000,-0.015016,-0.075117
39.974909,-0.017000,-0.015008,0.075117
40.074914,-0.017000,0.000000,0.075020
40.174957,-0.017000,0.000000,0.000000
40.274950,-0.017000,0.000000,-0.049980
40.375008,-0.017000,-0.009998,-0.049979
40.474981,-0.019000,-0.009997,0.099952
40.575060,-0.019000,0.009997,0.099997
40.675040,-0.017000,0.010008,-0.050025
40.774902,-0.017000,0.000000,-0.050030
40.875080,-0.017000,0.000000,0.000000
40.975069,-0.017000,0.000000,0.000000
41.076927,-0.017000,0.000000,-0.050513
41.174909,-0.017000,-0.010095,-0.050453
41.275053,-0.019000,-0.009996,0.050453
41.374988,-0.019000,0.000000,0.050016
41.474912,-0.019000,0.000000,0.049892
41.574996,-0.019000,0.009979,0.049892
41.675336,-0.017000,0.010000,-0.049892
41.775005,-0.017000,0.000000,0.025064
41.875093,-0.017000,0.015006,0.100133
41.974921,-0.014000,0.020018,-0.050075
42.074912,-0.013000,0.005000,-0.200080
42.174907,-0.013000,-0.019995,-0.124957
42.274961,-0.017000,-0.019997,0.199936
42.374935,-0.017000,0.019998,0.099974
42.474985,-0.013000,0.000000,-0.099955
42.575002,-0.017000,0.000000,0.099496
42.675349,-0.013000,0.019935,0.000000
42.775650,-0.013000,0.000000,-0.099681
42.875342,-0.013000,0.000000,0.025109
42.974961,-0.013000,0.005005,0.000000
43.075160,-0.012000,0.000000,-0.049888
43.175234,-0.013000,-0.004987,0.024841
43.275698,-0.013000,0.004981,0.049759
43.375978,-0.012000,0.005002,0.125145
43.475607,-0.012000,0.029999,0.124680
43.575984,-0.006000,0.029939,-0.149690
43.676015,-0.006000,0.000000,-0.149731
43.775935,-0.006000,0.000000,0.000000
43.874944,-0.006000,0.000000,0.025089
43.974953,-0.006000,0.004993,0.024948
44.075219,-0.005000,0.004996,-0.024948
44.175095,-0.005000,0.000000,0.025036
44.275051,-0.005000,0.009999,0.049960
44.375108,-0.003000,0.009993,-0.049960
44.475198,-0.003000,0.000000,-0.049981
44.575036,-0.003000,0.000000,0.000000
44.675118,-0.003000,0.000000,0.000000
44.775007,-0.003000,0.000000,0.000000
44.875099,-0.003000,0.000000,0.000000
44.975085,-0.003000,0.000000,0.000000
45.075088,-0.003000,0.000000,0.000000
45.175037,-0.003000,0.000000,0.000000
45.274968,-0.003000,0.000000,0.000000
45.374965,-0.003000,0.000000,0.000000
45.474959,-0.003000,0.000000,0.000000
45.575013,-0.003000,0.000000,0.000000
45.675020,-0.003000,0.000000,0.000000
45.775015,-0.003000,0.000000,0.000000
45.875040,-0.003000,0.000000,0.000000
45.975083,-0.003000,0.000000,0.000000
46.075063,-0.003000,0.000000,0.000000
46.175067,-0.003000,0.000000,0.000000
46.274911,-0.003000,0.000000,0.000000
46.375036,-0.003000,0.000000,0.000000
46.474985,-0.003000,0.000000,0.000000
46.575073,-0.003000,0.000000,0.000000
46.675075,-0.003000,0.000000,0.025013
46.775015,-0.003000,0.005001,0.025003
46.875030,-0.002000,0.004999,-0.050003
46.975036,-0.002000,-0.005000,-0.049998
47.075011,-0.003000,-0.004999,0.024999
47.175066,-0.003000,0.000000,0.024857
47.276128,-0.003000,0.000000,-0.050284
47.375029,-0.003000,-0.010055,-0.050280
47.475037,-0.005000,-0.010001,0.050280
47.575005,-0.005000,0.000000,0.025010
47.675050,-0.005000,-0.004999,-0.074949
47.775051,-0.006000,-0.014993,-0.024996
47.875140,-0.008000,-0.010000,0.074968
47.975047,-0.008000,0.000000,0.125108
48.074983,-0.008000,0.015002,0.075014
48.175024,-0.005000,0.015001,-0.075014
48.274970,-0.005000,0.000000,-0.075015
48.374998,-0.005000,0.000000,0.000000
48.475013,-0.005000,0.000000,0.000000
48.575032,-0.005000,0.000000,0.000000
48.676172,-0.005000,0.000000,0.000000
48.775091,-0.005000,0.000000,0.000000
48.875109,-0.005000,0.000000,0.000000
48.975014,-0.005000,0.000000,0.000000
49.075035,-0.005000,0.000000,-0.075005
49.175032,-0.005000,-0.015002,-0.075023
49.275004,-0.008000,-0.015002,0.150023
49.375002,-0.008000,0.014998,0.149982
49.475034,-0.005000,0.014999,-0.074982
49.575019,-0.005000,0.000000,-0.075013
49.674982,-0.005000,0.000000,0.000000
49.775046,-0.005000,0.000000,0.000000
49.875146,-0.005000,0.000000,0.000000
49.975033,-0.005000,0.000000,0.000000
50.075035,-0.005000,0.000000,0.000000
50.175043,-0.005000,0.000000,0.000000
50.275033,-0.005000,0.000000,0.025003
50.375026,-0.005000,0.005000,0.024998
50.475023,-0.004000,0.004999,0.050000
50.575050,-0.004000,0.015001,0.050012
50.675004,-0.001000,0.015001,-0.075011
50.775040,-0.001000,0.000000,-0.074997
50.875021,-0.001000,0.000000,0.000000
50.975126,-0.001000,0.000000,-6.000000
51.075005,-0.001000,-0.800000,-6.000000
51.174961,-0.839000,-0.800000,6.000000
51.274992,-0.839000,0.000000,6.000000
51.374986,-0.839000,0.000000,0.000000
51.474967,-0.839000,0.000000,0.000000
51.575047,-0.839000,0.000000,0.000000
51.675032,-0.839000,0.000000,0.000000
51.775119,-0.839000,0.000000,0.000000
51.875556,-0.839000,0.000000,0.000000
51.974928,-0.839000,0.000000,0.000000
52.075027,-0.839000,0.000000,0.000000
52.175041,-0.839000,0.000000,0.000000
52.275031,-0.839000,0.000000,0.000000
52.375031,-0.839000,0.000000,0.000000
52.475049,-0.839000,0.000000,0.000000
52.574982,-0.839000,0.000000,0.000000
52.675178,-0.839000,0.000000,0.000000
52.775049,-0.839000,0.000000,0.000000
52.875006,-0.839000,0.000000,0.000000
52.975031,-0.839000,0.000000,0.000000
53.075041,-0.839000,0.000000,0.000000
53.174923,-0.839000,0.000000,0.000000
53.275041,-0.839000,0.000000,0.000000
53.375020,-0.839000,0.000000,0.000000
53.475011,-0.839000,0.000000,0.000000
53.575017,-0.839000,0.000000,0.000000
53.674989,-0.839000,0.000000,0.000000
53.774966,-0.839000,0.000000,6.000000
53.875101,-0.839000,0.800000,6.000000
53.975160,-0.371000,0.800000,-6.000000
54.075137,-0.371000,0.000000,-6.000000
54.174922,-0.371000,0.430269,0.000000
54.275012,-0.285000,0.000000,-4.300753
54.374976,-0.371000,-0.430114,0.000000
54.474959,-0.371000,0.000000,2.150645
54.574969,-0.371000,0.000000,0.000000
54.675077,-0.371000,0.000000,0.000000
54.775019,-0.371000,0.000000,0.000000
54.874955,-0.371000,0.000000,0.000000
54.974961,-0.371000,0.000000,0.000000
55.075206,-0.371000,0.000000,0.000000
55.175008,-0.371000,0.000000,2.202709
55.274969,-0.371000,0.440020,2.199945
55.374999,-0.283000,0.439969,-2.199945
55.474983,-0.283000,0.000000,-2.199846
55.574999,-0.283000,0.000000,0.000000
55.675013,-0.283000,0.000000,0.000000
55.774977,-0.283000,0.000000,0.000000
55.875033,-0.283000,0.000000,0.000000
55.975156,-0.283000,0.000000,0.000000
56.075154,-0.283000,0.000000,0.000000
56.175026,-0.283000,0.000000,0.000000
56.275181,-0.283000,0.000000,0.000000
56.375026,-0.283000,0.000000,0.099937
56.475132,-0.283000,0.019983,3.124752
56.575201,-0.279000,0.625497,3.382125
56.674973,-0.158000,0.695870,-2.680970
56.774951,-0.140000,0.089973,-3.928292
56.875032,-0.140000,-0.090020,3.026370
56.974906,-0.158000,0.695111,4.194950
57.075000,-0.001000,0.748836,-6.000000
57.175217,-0.008000,-0.784729,-6.000000
57.275069,-0.158000,-0.750909,4.379186
57.374975,-0.158000,0.090048,4.206616
57.474962,-0.140000,0.089964,-0.450063
57.575054,-0.140000,0.000000,1.150335
57.675025,-0.140000,0.320104,3.125969
57.774989,-0.076000,0.624991,-0.075824
57.875028,-0.015000,0.304939,-3.124328
57.975029,-0.015000,0.000000,-1.349826
58.075029,-0.015000,0.034972,0.174737
58.175187,-0.008000,0.034975,-0.149731
58.275172,-0.008000,0.005005,-0.149987
58.374999,-0.007000,0.005006,-0.000030
58.474942,-0.007000,0.004999,0.074907
58.575051,-0.006000,0.019991,0.049980
58.675032,-0.003000,0.014999,-0.099949
58.775063,-0.003000,0.000000,-0.075024
58.874957,-0.003000,0.000000,0.000000
58.974920,-0.003000,0.000000,0.000000
59.075002,-0.003000,0.000000,0.000000
59.175025,-0.003000,0.000000,0.000000
59.274975,-0.003000,0.000000,0.000000
59.374893,-0.003000,0.000000,-0.074985
59.474996,-0.003000,-0.014999,-0.075019
59.574911,-0.006000,-0.015005,0.075019
59.674928,-0.006000,0.000000,0.150010
59.774910,-0.006000,0.014997,0.074963
59.874972,-0.003000,0.014996,-0.049992
59.974964,-0.003000,0.004996,-0.024966
60.075149,-0.002000,0.009998,0.000022
60.174996,-0.001000,0.005000,-0.049991
60.275152,-0.001000,0.000000,-0.024977
60.375174,-0.001000,0.000000,-0.025021
60.475128,-0.001000,-0.005004,0.000000
60.575027,-0.002000,0.000000,0.050057
60.675002,-0.001000,0.005001,0.000000
60.774972,-0.001000,0.000000,-0.049958
60.875150,-0.001000,-0.004998,-0.024986
60.975065,-0.002000,-0.005000,0.024986
61.075167,-0.002000,0.000000,0.025011
61.174959,-0.002000,0.000000,0.000000
61.274968,-0.002000,0.000000,0.000000
61.374912,-0.002000,0.000000,-0.050022
61.474905,-0.002000,-0.010001,-0.124988
61.574888,-0.004000,-0.024995,-0.024968
61.674948,-0.007000,-0.014996,0.124938
61.774944,-0.007000,0.000000,0.074997
61.874900,-0.007000,0.000000,0.000000
61.974969,-0.007000,0.000000,0.074964
62.075010,-0.007000,0.015001,0.125054
62.174955,-0.004000,0.025009,-0.025019
62.274937,-0.002000,0.009999,-0.125033
62.374975,-0.002000,0.000000,-0.049982
62.474988,-0.002000,0.000000,0.000000
62.574918,-0.002000,0.000000,0.000000
62.675389,-0.002000,0.000000,-0.025057
62.774959,-0.002000,-0.005012,-0.025061
62.874895,-0.003000,-0.005000,0.000092
62.974963,-0.003000,-0.004994,-0.074884
63.075137,-0.004000,-0.019995,-0.050076
63.175015,-0.007000,-0.015012,-0.075191
63.274981,-0.007000,-0.035021,-0.175006
63.374893,-0.014000,-0.049992,0.100338
63.475015,-0.017000,-0.014950,0.249130
63.575557,-0.017000,0.000000,0.074760
63.674994,-0.017000,0.000000,0.000000
63.774845,-0.017000,0.000000,0.074699
63.875323,-0.017000,0.014964,0.000000
63.975321,-0.014000,0.000000,-0.149918
64.075170,-0.017000,-0.014996,0.000000
64.175370,-0.017000,0.000000,0.074908
64.275367,-0.017000,0.000000,0.000000
64.375403,-0.017000,0.000000,0.000000
64.475511,-0.017000,0.000000,0.074634
64.575740,-0.017000,0.014952,0.349818
64.676154,-0.014000,0.070188,0.202341
64.775203,-0.003000,0.055311,-0.327810
64.875028,-0.003000,0.004996,-0.276317
64.975377,-0.002000,0.000000,-0.049952
65.075147,-0.003000,-0.005001,0.000000
65.175350,-0.003000,0.000000,0.024972
65.275402,-0.003000,0.000000,0.000000
65.375243,-0.003000,0.000000,0.028167
65.475335,-0.003000,0.005631,0.056399
65.575013,-0.001875,0.011267,0.028114
65.675035,-0.000750,0.011246,-0.000047
65.775087,0.000375,0.011257,0.000044
65.874902,0.001500,0.011255,-0.000058
