timestamp,distance_to_obstacle_m
22.075339,0.2830
22.175413,0.2810
22.275110,0.2810
22.375083,0.3480
22.475565,0.2860
22.575855,0.2860
22.675903,0.2810
22.775755,0.2810
22.876032,0.2810
22.975065,0.2810
23.075115,0.2810
23.175070,0.2810
23.274958,1.0440
23.374994,0.2810
23.474969,0.2810
23.574974,0.2810
23.674961,0.6040
23.775088,0.3520
23.875024,0.3030
23.974981,0.2800
24.075199,0.2800
24.175058,0.2830
24.275070,0.2800
24.375051,0.2810
24.475041,0.2850
24.574996,0.2850
24.675006,0.2800
24.774988,0.8080
24.875066,0.2810
24.975036,0.2820
25.075015,0.2820
25.175077,0.2860
25.275016,0.2810
25.375122,0.3250
25.475017,0.3250
25.575013,0.2810
25.675045,0.2930
25.775015,0.2810
25.875048,0.2910
25.975057,0.2930
26.075243,0.2930
26.174999,0.3500
26.274963,0.2810
26.374958,0.2800
26.474979,0.5000
26.574976,0.5000
26.674976,0.2810
26.774967,0.2880
26.874966,0.7160
26.974899,0.2810
27.074943,0.2810
27.174886,nan
27.274949,0.2810
27.375015,0.2830
27.474981,0.5440
27.574945,0.5440
27.674952,0.2890
27.774945,0.2890
27.874958,0.6180
27.975030,0.6180
28.074956,0.2970
28.174984,1.5220
28.274968,0.4300
28.375110,0.3650
28.475013,0.2810
28.575062,0.2810
28.675041,0.2810
28.775528,0.2870
28.875032,0.2810
28.974993,0.2810
29.075022,0.2810
29.175075,0.2810
29.275047,0.2800
29.375063,0.4120
29.475124,0.4120
29.575082,0.3630
29.675031,0.2950
29.774995,0.2820
29.874894,1.9360
29.974980,0.5200
30.075047,0.5200
30.175074,0.2810
30.274891,0.2810
30.375015,0.2830
30.474962,0.2810
30.575028,0.2810
30.675025,0.4350
30.775034,0.3930
30.874978,0.2810
30.974910,0.2840
31.074965,0.2840
31.174961,0.2810
31.275154,0.2810
31.375093,0.2810
31.475006,0.2810
31.575085,0.3680
31.675007,nan
31.775054,0.5580
31.874997,0.5580
31.974913,0.2860
32.074984,0.2860
32.175062,0.2860
32.275068,0.4350
32.374991,0.4350
32.476243,0.2810
32.575028,0.2810
32.675009,0.8120
32.775127,0.5030
32.875053,0.5030
32.975020,0.3040
33.075019,0.2810
33.175041,0.2930
33.275042,0.6260
33.375087,0.6260
33.474966,0.3140
33.574965,0.2810
33.674972,0.2810
33.774999,0.2810
33.874986,0.2810
33.974887,0.2810
34.074988,0.2810
34.175030,0.3310
34.274979,0.2810
34.375008,0.2810
34.475003,0.2810
34.575006,0.2850
34.674978,0.2810
34.774999,0.3040
34.874959,0.5620
34.974977,0.5620
35.074975,0.2810
35.175035,0.2820
35.275001,0.6260
35.375068,0.2810
35.474977,0.2810
35.574995,0.2810
35.675001,0.2810
35.775002,0.2830
35.875002,0.2830
35.975079,0.2810
36.074986,0.6020
36.174986,0.2810
36.274994,0.2810
36.375010,0.2810
36.474994,0.2810
36.575001,0.2810
36.674987,1.4560
36.775086,0.3240
36.875039,0.2870
36.974999,0.2870
37.075018,0.6960
37.175050,1.4740
37.274987,0.7320
37.375021,0.2810
37.475028,0.2810
37.575119,0.3950
37.675921,0.2810
37.775013,0.2810
37.875004,0.2820
37.974999,0.2820
38.075259,0.2870
38.175135,0.2970
38.274939,0.3140
38.374957,0.2810
38.474933,0.2810
38.574950,nan
38.674947,0.2810
38.775018,0.2840
38.875079,0.2840
38.975112,0.5960
39.075012,0.5960
39.174973,0.2810
39.275048,0.2840
39.375025,0.2840
39.474998,0.5780
39.574960,0.2810
39.675132,0.2810
39.775120,2.7560
39.875014,2.7560
39.974909,2.7560
40.074914,0.7540
40.174957,0.7540
40.274950,0.2850
40.375008,0.3030
40.474981,0.2950
40.575060,0.2890
40.675040,0.2850
40.774902,0.3000
40.875080,0.3000
40.975069,0.2880
41.076927,0.3040
41.174909,0.3140
41.275053,0.2980
41.374988,0.2980
41.474912,0.3310
41.574996,0.2890
41.675336,0.9780
41.775005,0.2940
41.875093,0.2940
41.974921,0.3600
42.074912,1.0740
42.174907,0.2870
42.274961,0.2840
42.374935,0.2840
42.474985,0.2930
42.575002,0.2830
42.675349,0.3830
42.775650,0.4770
42.875342,0.4770
42.974961,1.4640
43.075160,1.1540
43.175234,0.2870
43.275698,0.2840
43.375978,0.2840
43.475607,0.2840
43.575984,0.2820
43.676015,0.2830
43.775935,0.3270
43.874944,0.3270
43.974953,0.2820
44.075219,0.5620
44.175095,0.2820
44.275051,1.3840
44.375108,1.3840
44.475198,0.2820
44.575036,0.2860
44.675118,0.4750
44.775007,0.4750
44.875099,0.2930
44.975085,0.2860
45.075088,0.2830
45.175037,0.2830
45.274968,0.2930
45.374965,0.2150
45.474959,0.2820
45.575013,0.2820
45.675020,0.2840
45.775015,0.2840
45.875040,0.2820
45.975083,0.2820
46.075063,0.2820
46.175067,0.2830
46.274911,0.2840
46.375036,0.2840
46.474985,0.2870
46.575073,0.2900
46.675075,0.2950
46.775015,0.2950
46.875030,0.2820
46.975036,nan
47.075011,0.4320
47.175066,0.2820
47.276128,0.2820
47.375029,0.2820
47.475037,0.7200
47.575005,0.2820
47.675050,0.2820
47.775051,0.4480
47.875140,2.9040
47.975047,0.3700
48.074983,0.4090
48.175024,0.2820
48.274970,0.2820
48.374998,0.2820
48.475013,0.2820
48.575032,0.3270
48.676172,0.2890
48.775091,0.2860
48.875109,0.2860
48.975014,0.3040
49.075035,0.2850
49.175032,0.5560
49.275004,0.5560
49.375002,0.3540
49.475034,0.2820
49.575019,0.2820
49.674982,0.2820
49.775046,0.2820
49.875146,0.3030
49.975033,0.2860
50.075035,0.2990
50.175043,0.2820
50.275033,0.2820
50.375026,0.2970
50.475023,0.2890
50.575050,0.2850
50.675004,0.3000
50.775040,0.3000
50.875021,0.5920
50.975126,0.2820
51.075005,0.2820
51.174961,0.2820
51.274992,0.2960
51.374986,0.3960
51.474967,0.2820
51.575047,0.2820
51.675032,0.2820
51.775119,0.2820
51.875556,nan
51.974928,0.2820
52.075027,0.2820
52.175041,0.2820
52.275031,0.2820
52.375031,0.2820
52.475049,0.6100
52.574982,1.1200
52.675178,1.1200
52.775049,0.2820
52.875006,0.2820
52.975031,0.2820
53.075041,0.3070
53.174923,0.2820
53.275041,0.2820
53.375020,0.5660
53.475011,0.2820
53.575017,0.2850
53.674989,0.2820
53.774966,0.2820
53.875101,0.2820
53.975160,0.2900
54.075137,0.2900
54.174922,0.2820
54.275012,0.2820
54.374976,0.2820
54.474959,0.2820
54.574969,0.5640
54.675077,0.2870
54.775019,0.2870
54.874955,0.2820
54.974961,1.5320
55.075206,0.6520
55.175008,0.6520
55.274969,nan
55.374999,0.2820
55.474983,0.2820
55.574999,0.2820
55.675013,0.5640
55.774977,0.3420
55.875033,1.5540
55.975156,0.5600
56.075154,0.3190
56.175026,0.3190
56.275181,0.3280
56.375026,0.2880
56.475132,0.2880
56.575201,0.2880
56.674973,0.2890
56.774951,0.3280
56.875032,0.2820
56.974906,0.3030
57.075000,0.3570
57.175217,0.3570
57.275069,0.2820
57.374975,0.4210
57.474962,0.4210
57.575054,0.4710
57.675025,0.2960
57.774989,0.4390
57.875028,0.2820
57.975029,0.2820
58.075029,0.2820
58.175187,0.2820
58.275172,0.2890
58.374999,0.2840
58.474942,1.1220
58.575051,1.5320
58.675032,1.5320
58.775063,0.2820
58.874957,0.2880
58.974920,0.2820
59.075002,0.3040
59.175025,0.3040
59.274975,0.2820
59.374893,0.2820
59.474996,0.2870
59.574911,0.2820
59.674928,0.2820
59.774910,0.2910
59.874972,0.2840
59.974964,0.2820
60.075149,0.2820
60.174996,0.2820
60.275152,0.2880
60.375174,0.2820
60.475128,1.1380
60.575027,0.3430
60.675002,0.3430
60.774972,0.2820
60.875150,0.3020
60.975065,0.3270
61.075167,0.3270
61.174959,0.2830
61.274968,nan
61.374912,0.2820
61.474905,0.2820
61.574888,0.2820
61.674948,0.2820
61.774944,0.2830
61.874900,0.2820
61.974969,0.2990
62.075010,0.2990
62.174955,0.2820
62.274937,0.2820
62.374975,0.4370
62.474988,0.2850
62.574918,0.3930
62.675389,0.3930
62.774959,0.2820
62.874895,0.2880
62.974963,0.2880
63.075137,2.7400
63.175015,2.7400
63.274981,0.4680
63.374893,1.3660
63.475015,0.2820
63.575557,0.2820
63.674994,0.2820
63.774845,0.2830
63.875323,0.2820
63.975321,0.2840
64.075170,0.2840
64.175370,0.2950
64.275367,0.2210
64.375403,1.4160
64.475511,1.4160
64.575740,0.2980
64.676154,0.3880
64.775203,2.6800
64.875028,2.5360
64.975377,0.3720
65.075147,0.3720
65.175350,0.3620
65.275402,0.2500
65.375243,0.1850
65.475335,0.1850
65.575013,0.3050
65.675035,2.4360
65.775087,2.4360
65.874902,0.1620
65.975006,0.1620
66.074976,0.1610
66.174986,0.1960
66.274987,0.2020
66.374975,0.2290
66.474974,0.2290
66.575119,0.3240
66.675023,0.2070
66.775045,0.2550
66.875045,0.2550
66.976376,nan
67.075070,nan
67.175087,4.4480
67.275031,nan
67.374961,0.2620
67.475015,0.2620
67.574973,0.3000
67.675050,0.2850
67.775032,5.7040
67.875018,0.2630
67.975049,0.2630
68.075055,1.8940
68.175031,0.2260
68.275055,0.3600
68.375014,0.6040
68.475040,0.6040
68.575020,2.5400
68.675025,0.2940
68.775033,0.2970
68.875025,0.2970
68.975019,0.3730
69.075023,0.3730
69.175041,0.2850
69.275033,0.2850
69.374975,0.2920
69.475035,0.2920
69.575114,0.2880
69.675065,0.2940
69.775022,0.2480
69.875020,0.2480
69.974998,0.2500
70.074964,0.2480
70.174987,0.2390
70.275016,0.1980
70.375025,0.1980
70.475028,nan
70.575021,0.2540
70.675050,0.2600
70.775067,0.2720
70.874988,0.2720
70.974976,0.2700
71.075044,0.7940
71.175042,3.3480
71.275021,3.3480
71.375000,1.5360
71.474983,0.2590
71.574991,1.8880
71.675010,0.3200
71.774993,0.2790
71.874993,0.2790
71.974982,1.2020
72.075162,1.3360
72.175180,1.2020
72.275011,1.2160
72.375019,1.2160
72.475256,1.2020
72.575225,0.4050
72.675048,1.2660
72.775257,nan
72.875224,nan
72.975028,1.2720
73.075019,1.2280
73.175027,0.1920
73.275063,0.1880
73.375004,0.1880
73.475109,1.4600
73.575129,0.1840
73.675086,1.3760
73.775047,1.3760
73.875217,1.2500
73.974990,1.2120
74.075132,0.1990
74.175784,0.1860
74.274952,0.1890
74.374963,0.1890
74.474959,0.2180
74.575002,0.2180
74.674959,0.3820
74.774967,0.4430
74.874962,0.4430
74.974937,0.4430
75.074960,1.2020
75.175178,1.2260
75.275150,0.3020
75.375019,0.3020
75.475176,nan
75.575170,nan
75.675025,1.9020
75.774913,0.5440
75.875014,0.5440
75.975158,0.5860
76.075024,0.9760
76.175069,0.9760
76.275040,0.9780
76.374956,1.0160
76.474957,0.8020
76.574974,1.0720
76.674971,1.0720
76.774964,1.0720
76.874958,3.3480
76.974967,1.8940
77.074951,nan
77.174984,3.3440
77.274990,0.7600
77.374969,0.7600
77.474981,3.3360
77.574966,1.0200
77.674994,1.0220
77.774963,1.0220
77.875176,1.0220
77.975052,1.0220
78.075202,1.2040
78.175044,1.2040
78.276249,1.0220
78.375170,1.0220
78.475050,nan
78.574979,1.6040
78.674976,1.2040
78.774974,1.2040
78.874990,1.2040
78.975037,0.7640
79.074992,1.0120
79.175069,1.0100
79.275138,1.0100
79.374967,1.2380
79.475001,1.4900
79.575231,1.0060
79.675140,0.9800
79.774956,0.9800
79.874945,0.9800
79.974962,1.2120
80.074956,3.3320
80.174995,1.2020
80.275011,1.2020
80.375015,1.2160
80.475062,1.3420
80.574980,1.7880
80.674978,1.4520
80.775009,1.4520
80.874903,1.2420
80.974889,1.2020
81.075013,0.8060
81.175153,0.8060
81.275003,1.2040
81.374994,1.3560
81.474975,1.2040
81.574926,1.2080
81.674906,1.2020
81.775038,1.2020
81.875007,0.9840
81.974902,1.4860
82.074963,1.2280
82.174828,0.4450
82.274972,0.4450
82.375003,1.2920
82.474985,1.2920
82.574903,1.2480
82.674923,1.2480
82.775126,1.2280
82.874967,nan
82.974909,0.8540
83.074950,3.2760
83.174907,1.2120
83.275132,1.2120
83.374917,1.2020
83.474996,1.2020
83.574987,1.2020
83.674913,1.2020
83.774967,1.2020
83.874918,1.2020
83.974915,1.2100
84.074984,1.2020
84.175246,1.2020
84.274909,1.2340
84.374972,1.4060
84.474922,1.2020
84.574900,1.2020
84.675486,0.5720
84.774967,0.5720
84.875230,0.7920
84.975252,1.2120
85.075105,1.2120
85.175115,1.2200
85.275540,1.2200
85.375393,1.2020
85.475959,0.7920
85.575503,1.2020
85.676181,1.2220
85.776500,1.2220
85.876001,1.2020
85.975041,1.2020
86.075338,1.2020
86.175026,1.2020
86.275034,1.2020
86.375047,nan
86.475009,3.3440
86.575312,3.3440
86.675026,3.3440
86.775064,0.8780
86.875046,1.2020
86.975057,1.2020
87.075007,1.2040
87.174950,1.2020
87.275072,1.2020
87.374964,1.2020
87.475004,1.2040
87.574969,1.2040
87.674990,1.4660
87.774988,1.7680
87.875036,1.4020
87.975019,1.2020
88.074977,1.2020
88.175001,3.3480
88.274952,2.0160
88.374967,1.2580
88.475034,1.0160
88.575032,1.2020
88.675042,1.2020
88.775048,1.2400
88.875014,1.4760
88.975055,1.2020
89.075039,3.2840
89.175059,3.2840
89.275032,1.2140
89.375027,1.2700
89.475029,1.2300
89.575034,1.5520
89.675013,1.5520
89.775023,0.8220
89.875120,0.9680
89.974944,nan
90.075012,nan
90.174966,nan
90.274950,1.5640
90.374937,1.2260
90.474967,3.2800
90.575058,3.2800
90.674988,1.2020
90.775301,1.2020
90.874986,1.2020
90.975047,0.7720
91.075196,0.7720
91.175059,1.3200
91.275037,1.2160
91.375035,1.4380
91.475155,1.2020
91.574963,1.3360
91.675001,1.3360
91.775014,1.2020
91.875139,1.9580
91.975050,1.2020
92.075062,1.2860
92.175357,1.2860
92.274986,nan
92.375008,1.2020
92.474998,1.2020
92.575045,0.6560
92.675199,1.0720
92.775013,0.6920
92.875057,1.0420
92.974978,2.0960
93.075025,0.7020
93.175032,0.7020
93.275177,1.2120
93.375036,0.7000
93.475005,0.8720
93.575044,0.6900
93.675012,0.6900
93.775028,0.6900
93.875174,1.0060
93.975129,1.0060
94.075033,1.0020
94.175052,1.0020
94.275057,1.2020
94.375016,1.1760
94.476384,0.8180
94.575026,1.1300
94.675146,1.1300
94.775133,1.3060
94.875035,1.2020
94.975015,1.2020
95.075014,1.2020
95.175068,1.2020
95.275010,1.2020
95.375030,1.2900
95.475245,1.2020
95.574967,1.3240
95.674971,1.3240
95.774992,1.2020
95.875018,3.2840
95.975226,1.2120
96.075052,1.2120
96.175031,1.8280
96.275054,1.8280
96.375010,0.9720
96.475011,1.2020
96.576316,1.2020
96.675041,1.2020
96.775003,0.8720
96.875112,1.2020
96.975008,1.3280
97.075008,1.3280
97.175300,1.2020
97.275285,1.5100
97.375133,1.8620
97.475152,1.3260
97.575154,1.3260
97.675040,0.9940
97.774972,0.8920
97.875023,3.3560
97.975023,nan
98.074968,3.3400
98.174968,3.3400
98.275007,0.8060
98.375043,1.2600
98.475048,1.2020
98.575020,1.2020
98.675020,0.7940
98.775135,0.7920
98.875023,0.8060
98.975088,0.8060
99.075138,0.8060
99.175112,1.2100
99.275134,1.2020
99.375015,1.4220
99.475182,1.2580
99.574918,1.2020
99.675014,1.2020
99.774916,1.2100
99.875025,0.7920
99.974951,0.7920
100.074948,1.2040
100.175044,1.3180
100.274974,0.8060
100.374965,1.2640
100.474944,1.2640
100.574921,1.2040
100.674961,3.3600
100.774983,3.3600
100.874988,0.8060
100.974977,3.3480
101.074976,3.4760
101.175022,3.4760
101.275014,1.2040
101.375008,0.8180
101.475005,1.2040
101.575207,1.2040
101.674999,1.2040
101.775179,1.3900
101.875134,1.2020
101.975020,1.3740
102.075002,1.3740
102.175013,1.2020
102.275030,1.2040
102.375008,1.0400
102.475181,1.2480
102.574974,1.2480
102.675005,3.3560
102.775116,1.2300
102.874975,1.2040
102.974957,0.8740
103.074991,0.8740
103.174963,1.2040
103.274909,3.2760
103.374932,1.2020
103.474989,1.2020
103.574980,1.5460
103.674941,1.2800
103.774921,1.3160
103.874922,1.2020
103.975147,1.2060
104.074901,1.2060
104.174905,1.2080
104.274907,1.2040
104.374919,1.2020
104.474900,1.3560
104.574945,1.3560
104.674919,0.9880
104.775162,1.2480
104.874899,1.2020
104.974897,1.2020
105.074981,1.2020
105.174896,1.0040
105.274905,0.8720
105.374923,nan
105.474905,1.2020
105.575168,1.2020
105.675024,1.0620
105.775331,1.2700
105.879864,1.7020
105.975337,1.2020
106.075149,1.2020
106.175653,1.2020
106.275810,1.5380
106.375997,1.2340
106.475232,1.6240
106.576080,1.6240
106.676142,1.2080
106.774895,1.2020
106.875084,0.8040
106.975160,1.2020
107.075292,1.2020
107.175454,1.2020
107.275051,nan
107.375078,0.4400
107.475040,0.4400
107.575018,1.9280
107.675034,3.2800
107.775011,nan
107.875019,1.2200
107.974950,1.2020
108.075026,1.2020
108.174950,1.3260
108.275023,0.8560
108.375020,1.2020
108.475233,1.2020
108.575053,1.2020
108.675050,1.2400
108.774963,1.2020
108.874941,1.2480
108.974956,1.2480
109.074956,1.2020
109.174981,1.2020
109.274964,3.4120
109.375008,1.2020
109.474888,1.2020
109.575047,1.2020
109.675025,0.7920
109.774956,1.2040
109.875003,1.8020
109.975994,1.2660
110.075038,1.2660
110.175057,1.2020
110.274990,1.2020
110.375041,1.2120
110.474965,0.6180
110.574961,1.2020
110.674973,1.2020
110.774984,0.5720
110.874911,1.2020
110.975003,1.2020
111.074972,1.6820
111.174999,1.3180
111.274959,1.2720
111.374899,1.2260
111.475023,1.2020
111.575027,1.2020
111.675153,1.2020
111.775039,0.8920
111.874954,1.2020
111.974962,1.2020
112.074976,1.2220
112.175056,1.2020
112.275156,3.3520
112.375004,1.2060
112.475012,1.2060
112.574987,1.2020
112.675070,0.9880
112.775019,1.2020
112.875058,0.8060
112.975101,0.8060
113.075002,nan
113.175022,1.2020
113.275019,1.2640
113.374982,1.2020
113.475076,1.2020
113.575019,0.7920
113.675100,1.2020
113.774983,1.2020
113.874956,nan
113.975090,nan
114.075017,0.4500
114.175020,1.2020
114.274980,1.5220
114.374983,1.5220
114.474982,1.2460
114.575007,1.2020
114.674966,1.2020
114.774988,1.0000
114.876705,0.9900
114.975167,0.9900
115.074776,0.9900
115.174887,1.2020
115.275105,1.0180
115.375021,1.0180
115.475027,1.2020
115.574991,1.2020
115.674987,1.2060
115.775047,1.3020
115.875020,0.8820
115.975052,0.8820
116.074936,1.3480
116.175056,0.8920
116.275135,1.2520
116.375144,1.2520
116.475018,1.2020
116.575008,1.2020
116.675019,1.5180
116.775100,1.2020
116.875055,1.2340
116.975145,1.2340
117.075148,1.7600
117.175034,1.2020
117.275012,1.3220
117.374970,3.3680
117.475107,3.3680
117.575030,1.2020
117.675021,1.2080
117.775245,0.7520
117.875027,0.7520
117.974906,1.3200
118.075079,1.0700
118.175067,1.2100
118.275031,1.2080
118.375019,1.2080
118.475124,1.2020
118.575026,1.2020
118.674865,1.2020
118.775019,1.2020
118.875039,1.2020
118.975010,1.2080
119.074909,0.8200
119.174973,1.2020
119.274974,1.2020
119.375078,1.2020
119.475009,1.2020
119.575013,2.0180
119.675013,1.3180
119.775283,1.3180
119.875587,1.4020
119.975001,1.4020
120.075032,2.1000
