timestamp,ttc_value_s,risk_level
54.874955,11.7874,SAFE
54.974961,11.7874,SAFE
55.075206,11.7874,SAFE
55.175008,11.7874,SAFE
55.274969,11.7874,SAFE
55.374999,11.7874,SAFE
55.474983,11.7874,SAFE
55.574999,11.7874,SAFE
55.675013,11.7874,SAFE
55.774977,11.7874,SAFE
55.875033,11.7874,SAFE
55.975156,11.7874,SAFE
56.075154,11.7874,SAFE
56.175026,11.7874,SAFE
56.275181,11.7874,SAFE
56.375026,11.7874,SAFE
56.475132,11.7874,SAFE
56.575201,11.7874,SAFE
56.674973,11.7874,SAFE
56.774951,11.7874,SAFE
56.875032,11.7874,SAFE
56.974906,11.7874,SAFE
57.075000,11.7874,SAFE
57.175217,11.7874,SAFE
57.275069,11.7874,SAFE
57.374975,11.7874,SAFE
57.474962,11.7874,SAFE
57.575054,11.7874,SAFE
57.675025,11.7874,SAFE
57.774989,11.7874,SAFE
57.875028,11.7874,SAFE
57.975029,11.7874,SAFE
58.075029,11.7874,SAFE
58.175187,11.7874,SAFE
58.275172,11.7874,SAFE
58.374999,11.7874,SAFE
58.474942,11.7874,SAFE
58.575051,11.7874,SAFE
58.675032,11.7874,SAFE
58.775063,11.7874,SAFE
58.874957,11.7874,SAFE
58.974920,11.7874,SAFE
59.075002,11.7874,SAFE
59.175025,11.7874,SAFE
59.274975,11.7874,SAFE
59.374893,11.7874,SAFE
59.474996,11.7874,SAFE
59.574911,11.7874,SAFE
59.674928,11.7874,SAFE
59.774910,11.7874,SAFE
59.874972,11.7874,SAFE
59.974964,11.7874,SAFE
60.075149,11.7874,SAFE
60.174996,11.7874,SAFE
60.275152,11.7874,SAFE
60.375174,11.7874,SAFE
60.475128,11.7874,SAFE
60.575027,11.7874,SAFE
60.675002,11.7874,SAFE
60.774972,11.7874,SAFE
60.875150,11.7874,SAFE
60.975065,11.7874,SAFE
61.075167,11.7874,SAFE
61.174959,11.7874,SAFE
61.274968,11.7874,SAFE
61.374912,11.7874,SAFE
61.474905,11.7874,SAFE
61.574888,11.7874,SAFE
61.674948,11.7874,SAFE
61.774944,11.7874,SAFE
61.874900,11.7874,SAFE
61.974969,11.7874,SAFE
62.075010,11.7874,SAFE
62.174955,11.7874,SAFE
62.274937,11.7874,SAFE
62.374975,11.7874,SAFE
62.474988,11.7874,SAFE
62.574918,11.7874,SAFE
62.675389,11.7874,SAFE
62.774959,11.7874,SAFE
62.874895,11.7874,SAFE
62.974963,11.7874,SAFE
63.075137,11.7874,SAFE
63.175015,11.7874,SAFE
63.274981,11.7874,SAFE
63.374893,11.7874,SAFE
63.475015,11.7874,SAFE
63.575557,11.7874,SAFE
63.674994,11.7874,SAFE
63.774845,11.7874,SAFE
63.875323,11.7874,SAFE
63.975321,11.7874,SAFE
64.075170,11.7874,SAFE
64.175370,11.7874,SAFE
64.275367,11.7874,SAFE
64.375403,11.7874,SAFE
64.475511,11.7874,SAFE
64.575740,11.7874,SAFE
64.676154,11.7874,SAFE
64.775203,11.7874,SAFE
64.875028,11.7874,SAFE
64.975377,11.7874,SAFE
65.075147,11.7874,SAFE
65.175350,11.7874,SAFE
65.275402,11.7874,SAFE
65.375243,11.7874,SAFE
65.475335,11.7874,SAFE
65.575013,11.7874,SAFE
65.675035,11.7874,SAFE
65.775087,11.7874,SAFE
65.874902,11.7874,SAFE
65.975006,11.7874,SAFE
66.074976,11.7874,SAFE
66.174986,11.7874,SAFE
66.274987,11.7874,SAFE
66.374975,11.7874,SAFE
66.474974,11.7874,SAFE
66.575119,11.7874,SAFE
66.675023,11.7874,SAFE
66.775045,11.7874,SAFE
66.875045,11.7874,SAFE
66.976376,11.7874,SAFE
67.075070,11.7874,SAFE
67.175087,11.7874,SAFE
67.275031,11.7874,SAFE
67.374961,11.7874,SAFE
67.475015,11.7874,SAFE
67.574973,11.7874,SAFE
67.675050,11.7874,SAFE
67.775032,11.7874,SAFE
67.875018,11.7874,SAFE
67.975049,11.7874,SAFE
68.075055,11.7874,SAFE
68.175031,11.7874,SAFE
68.275055,11.7874,SAFE
68.375014,11.7874,SAFE
68.475040,11.7874,SAFE
68.575020,11.7874,SAFE
68.675025,11.7874,SAFE
68.775033,11.7874,SAFE
68.875025,11.7874,SAFE
68.975019,11.7874,SAFE
69.075023,11.7874,SAFE
69.175041,11.7874,SAFE
69.275033,11.7874,SAFE
69.374975,11.7874,SAFE
69.475035,11.7874,SAFE
69.575114,11.7874,SAFE
69.675065,11.7874,SAFE
69.775022,11.7874,SAFE
69.875020,11.7874,SAFE
69.974998,11.7874,SAFE
70.074964,11.7874,SAFE
70.174987,11.7874,SAFE
70.275016,11.7874,SAFE
70.375025,11.7874,SAFE
70.475028,11.7874,SAFE
70.575021,11.7874,SAFE
70.675050,11.7874,SAFE
70.775067,11.7874,SAFE
70.874988,11.7874,SAFE
70.974976,11.7874,SAFE
71.075044,11.7874,SAFE
71.175042,11.7874,SAFE
71.275021,11.7874,SAFE
71.375000,11.7874,SAFE
71.474983,11.7874,SAFE
71.574991,11.7874,SAFE
71.675010,11.7874,SAFE
71.774993,11.7874,SAFE
71.874993,11.7874,SAFE
71.974982,11.7874,SAFE
72.075162,11.7874,SAFE
72.175180,11.7874,SAFE
72.275011,11.7874,SAFE
72.375019,11.7874,SAFE
72.475256,5.1680,SAFE
72.575225,5.1680,SAFE
72.675048,5.1680,SAFE
72.775257,5.1680,SAFE
72.875224,5.1680,SAFE
72.975028,5.1680,SAFE
73.075019,5.1680,SAFE
73.175027,5.1680,SAFE
73.275063,5.1680,SAFE
73.375004,5.1680,SAFE
73.475109,5.1680,SAFE
73.575129,5.1680,SAFE
73.675086,5.1680,SAFE
73.775047,5.1680,SAFE
73.875217,5.1680,SAFE
73.974990,5.1680,SAFE
74.075132,5.1680,SAFE
74.175784,5.1680,SAFE
74.274952,5.1680,SAFE
74.374963,5.1680,SAFE
74.474959,5.1680,SAFE
74.575002,5.1680,SAFE
74.674959,5.1680,SAFE
74.774967,5.1680,SAFE
74.874962,5.1680,SAFE
74.974937,5.1680,SAFE
75.074960,5.1680,SAFE
75.175178,5.1680,SAFE
75.275150,5.1680,SAFE
75.375019,5.1680,SAFE
75.475176,5.1680,SAFE
75.575170,5.1680,SAFE
75.675025,5.1680,SAFE
75.774913,5.1680,SAFE
75.875014,5.1680,SAFE
75.975158,5.1680,SAFE
76.075024,5.1680,SAFE
76.175069,5.1680,SAFE
76.275040,5.1680,SAFE
76.374956,5.1680,SAFE
76.474957,5.1680,SAFE
76.574974,5.1680,SAFE
76.674971,5.1680,SAFE
76.774964,5.1680,SAFE
76.874958,5.1680,SAFE
76.974967,5.1680,SAFE
77.074951,5.1680,SAFE
77.174984,5.1680,SAFE
77.274990,5.1680,SAFE
77.374969,5.1680,SAFE
77.474981,5.1680,SAFE
77.574966,5.1680,SAFE
77.674994,5.1680,SAFE
77.774963,5.1680,SAFE
77.875176,5.1680,SAFE
77.975052,5.1680,SAFE
78.075202,5.1680,SAFE
78.175044,5.1680,SAFE
78.276249,5.1680,SAFE
78.375170,5.1680,SAFE
78.475050,5.1680,SAFE
78.574979,5.1680,SAFE
78.674976,5.1680,SAFE
78.774974,5.1680,SAFE
78.874990,11.3166,SAFE
78.975037,11.3166,SAFE
79.074992,11.3166,SAFE
79.175069,11.3166,SAFE
79.275138,11.3166,SAFE
79.374967,11.3166,SAFE
79.475001,11.3166,SAFE
79.575231,11.3166,SAFE
79.675140,11.3166,SAFE
79.774956,11.3166,SAFE
79.874945,11.3166,SAFE
79.974962,11.3166,SAFE
80.074956,11.3166,SAFE
80.174995,11.3166,SAFE
80.275011,11.3166,SAFE
80.375015,11.3166,SAFE
80.475062,11.3166,SAFE
80.574980,11.3166,SAFE
80.674978,11.3166,SAFE
80.775009,11.3166,SAFE
80.874903,11.3166,SAFE
80.974889,11.3166,SAFE
81.075013,11.3166,SAFE
81.175153,11.3166,SAFE
81.275003,11.3166,SAFE
81.374994,11.3166,SAFE
81.474975,11.3166,SAFE
81.574926,11.3166,SAFE
81.674906,11.3166,SAFE
81.775038,11.3166,SAFE
81.875007,11.3166,SAFE
81.974902,11.3166,SAFE
82.074963,11.3166,SAFE
82.174828,44.6658,SAFE
82.274972,44.7905,SAFE
82.375003,44.9153,SAFE
82.474985,45.0400,SAFE
82.574903,45.1648,SAFE
82.674923,45.2895,SAFE
82.775126,45.4143,SAFE
82.874967,45.5390,SAFE
82.974909,45.6638,SAFE
83.074950,45.7885,SAFE
83.174907,45.9133,SAFE
83.275132,46.0380,SAFE
83.374917,46.1628,SAFE
83.474996,46.2875,SAFE
83.574987,46.4123,SAFE
83.674913,46.5371,SAFE
83.774967,46.6618,SAFE
83.874918,46.7866,SAFE
83.974915,46.9113,SAFE
84.074984,47.0361,SAFE
84.175246,47.1608,SAFE
84.274909,47.2856,SAFE
84.374972,47.4103,SAFE
84.474922,47.5351,SAFE
84.574900,47.6598,SAFE
84.675486,47.7846,SAFE
84.774967,47.9093,SAFE
84.875230,48.0341,SAFE
84.975252,48.1588,SAFE
85.075105,48.2836,SAFE
85.175115,48.4083,SAFE
85.275540,48.5331,SAFE
85.375393,48.6578,SAFE
85.475959,48.7826,SAFE
85.575503,48.9073,SAFE
85.676181,49.0321,SAFE
85.776500,49.1568,SAFE
85.876001,49.2816,SAFE
85.975041,49.4063,SAFE
86.075338,49.5311,SAFE
86.175026,49.6558,SAFE
86.275034,49.7806,SAFE
86.375047,49.9053,SAFE
86.475009,50.0301,SAFE
86.575312,50.1548,SAFE
86.675026,50.2796,SAFE
86.775064,50.4043,SAFE
86.875046,50.5291,SAFE
86.975057,50.6538,SAFE
87.075007,50.7786,SAFE
87.174950,50.9033,SAFE
87.275072,51.0281,SAFE
87.374964,51.1528,SAFE
87.475004,51.2776,SAFE
87.574969,51.4023,SAFE
87.674990,51.5271,SAFE
87.774988,51.6518,SAFE
87.875036,51.7766,SAFE
87.975019,51.9013,SAFE
88.074977,52.0261,SAFE
88.175001,52.1508,SAFE
88.274952,52.2756,SAFE
88.374967,52.4003,SAFE
88.475034,52.5251,SAFE
88.575032,52.6498,SAFE
88.675042,52.7746,SAFE
88.775048,52.8993,SAFE
88.875014,53.0241,SAFE
88.975055,53.1488,SAFE
89.075039,53.2736,SAFE
89.175059,53.3983,SAFE
89.275032,53.5231,SAFE
89.375027,53.6479,SAFE
89.475029,53.7726,SAFE
89.575034,53.8974,SAFE
89.675013,54.0221,SAFE
89.775023,54.1469,SAFE
89.875120,54.1469,SAFE
89.974944,54.1469,SAFE
90.075012,54.1469,SAFE
90.174966,54.1469,SAFE
90.274950,54.1469,SAFE
90.374937,54.1469,SAFE
90.474967,54.1469,SAFE
90.575058,54.1469,SAFE
90.674988,54.1469,SAFE
90.775301,54.1469,SAFE
90.874986,54.1469,SAFE
90.975047,54.1469,SAFE
91.075196,54.1469,SAFE
91.175059,54.1469,SAFE
91.275037,54.1469,SAFE
91.375035,54.1469,SAFE
91.475155,54.1469,SAFE
91.574963,9.2035,SAFE
