timestamp,distance_to_obstacle_m
38.393996,0.3410
38.494185,nan
38.594929,0.3080
38.693951,0.2960
38.794035,0.2960
38.894008,0.2960
38.994006,0.2960
39.093991,0.2960
39.194034,0.2960
39.294064,0.3400
39.394081,0.2960
39.493886,0.3070
39.594065,0.2960
39.693996,0.2960
39.794004,0.3120
39.894006,0.2960
39.994003,0.6640
40.094028,0.3110
40.194020,0.3110
40.294014,0.3740
40.394049,0.3060
40.493981,0.2960
40.593965,0.2960
40.694763,0.2960
40.793958,0.2960
40.893951,0.2960
40.993946,0.2960
41.093957,0.2960
41.194033,0.2960
41.294026,0.2960
41.394020,0.2960
41.494014,0.2960
41.593965,0.2960
41.694074,0.2960
41.794043,0.3040
41.894332,0.2960
41.994022,0.6580
42.093985,0.3440
42.194306,0.2960
42.294048,0.2960
42.394026,0.2960
42.493953,0.3980
42.594021,0.2960
42.693964,0.2960
42.794055,0.2960
42.893941,0.2970
42.993985,0.3140
43.094041,0.2960
43.193959,0.3090
43.294045,0.3090
43.394088,0.2960
43.494042,0.2960
43.594103,0.3050
43.693821,0.3090
43.794045,0.3090
43.893959,0.2960
43.993971,0.3810
44.093828,0.2960
44.194009,0.3170
44.294115,0.2960
44.394077,0.2960
44.493853,0.2960
44.594002,0.2960
44.693998,0.2960
44.794021,0.2960
44.894108,0.2960
44.994070,0.3050
45.093928,0.2980
45.194273,0.2980
45.293821,2.3200
45.394016,2.3200
45.494272,0.6580
45.594043,0.2990
45.693991,0.3140
45.793942,0.3090
45.893978,0.3090
45.993901,0.2960
46.093925,0.2960
46.194030,0.2960
46.293875,0.2960
46.394086,0.4350
46.493841,0.2950
46.594312,0.2960
46.693833,0.2960
46.793976,0.2960
46.893856,0.7380
46.994203,0.3810
47.094029,0.3010
47.193959,0.2960
47.294013,0.2960
47.393949,0.2960
47.493959,0.6020
47.594014,0.2960
47.693955,0.2960
47.793956,0.2960
47.894118,0.2960
47.994298,0.2980
48.093992,0.6640
48.193960,0.6640
48.294671,0.2970
48.394452,0.2970
48.493959,0.2960
48.594934,0.2960
48.694367,0.2960
48.793801,0.7380
48.894381,0.7380
48.993990,0.2970
49.094121,0.2960
49.196140,0.2960
49.293978,0.2960
49.394101,0.2960
49.493980,0.3680
49.594252,0.3680
49.694145,0.3150
49.795035,0.3150
49.894322,0.2960
49.994131,0.4710
50.094013,0.2960
50.194015,0.3080
50.293996,0.2970
50.394091,0.2970
50.493996,0.2960
50.594012,0.3020
50.694222,0.3020
50.794013,0.2970
50.894006,0.2970
50.994401,0.2960
51.093869,0.4560
51.193881,1.1160
51.294091,1.1160
51.393836,0.2960
51.494028,0.2960
51.594054,0.2960
51.693995,0.2960
51.794019,1.9260
51.894022,1.9260
51.994029,0.2960
52.093964,0.2960
52.193969,0.2960
52.293967,0.2970
52.394074,0.4150
52.493985,0.4150
52.594038,0.3000
52.694017,0.2960
52.794023,0.3220
52.894024,0.2960
52.993988,0.2960
53.093979,0.9100
53.194027,0.6620
53.293955,0.2960
53.394032,0.2960
53.494013,0.2960
53.593996,nan
53.694026,0.2960
53.793980,0.2960
53.894025,0.2960
53.994049,0.2960
54.094040,0.4200
54.194054,0.3100
54.294024,0.2990
54.393971,0.2990
54.494055,nan
54.594021,0.2960
54.694032,0.3060
54.793953,0.3500
54.894034,0.3500
54.994020,0.2960
55.094020,0.6860
55.194020,0.2960
55.294020,0.2960
55.394091,2.8240
55.494017,2.8240
55.594013,0.3050
55.694024,0.2960
55.793990,0.2960
55.894022,0.3000
55.994029,0.3000
56.093990,0.2980
56.194040,0.2960
56.294071,0.3020
56.394069,0.2960
56.494065,0.2960
56.594104,0.4640
56.694021,0.4640
56.794038,2.7280
56.894057,0.2960
56.994293,0.2990
57.094015,0.2990
57.193926,0.2990
57.294015,0.2990
57.394011,0.2940
57.494030,0.2940
57.594022,0.2960
57.693995,0.2960
57.793971,2.4920
57.893986,2.4920
57.994056,0.4050
58.093984,0.4050
58.194006,0.4990
58.295381,0.2960
58.394097,0.2960
58.494049,0.2960
58.594017,0.9320
58.694025,0.2960
58.794043,0.7000
58.894010,0.2970
58.994006,0.3150
59.094000,0.3150
59.194016,0.3390
59.293957,0.3310
59.394014,nan
59.494003,nan
59.593970,0.3080
59.694037,0.7580
59.794040,0.7440
59.894017,0.3020
59.994036,0.3220
60.093997,0.3220
60.194027,0.4690
60.293960,0.2960
60.394023,0.3850
60.493971,0.2960
60.594149,0.2960
60.694029,0.3080
60.794039,0.3230
60.894045,2.7920
60.994044,0.2960
61.094004,0.2960
61.194066,0.2960
61.294071,0.3170
61.394085,0.4030
61.494051,0.4030
61.594040,0.2990
61.694036,0.4040
61.793995,0.6620
61.893978,0.2960
61.994019,0.2960
62.094008,0.2960
62.193969,0.4110
62.294015,0.3020
62.394031,0.2990
62.494011,0.2960
62.594053,0.2960
62.694044,0.2960
62.794021,0.2960
62.894083,0.6160
62.994025,0.6160
63.094182,nan
63.194033,0.2970
63.294184,0.2980
63.394025,0.3950
63.494257,0.2960
63.594038,0.2960
63.694154,0.3240
63.793958,0.3440
63.894740,0.2960
63.994056,0.5900
64.094222,0.5900
64.193838,nan
64.294024,0.3080
64.394101,1.7500
64.494985,0.2960
64.593939,0.2960
64.694710,0.3080
64.793980,0.2960
64.893985,0.2960
64.993997,0.2960
65.093948,0.2960
65.193870,0.4710
65.293982,0.4050
65.394005,0.2960
65.494030,0.2960
65.594011,0.2960
65.694032,0.2960
65.793982,0.3150
65.894061,0.3050
65.994051,0.3050
66.094124,0.3000
66.194056,0.3000
66.293988,0.6640
66.394014,0.2960
66.494030,0.2960
66.594029,0.2970
66.693990,0.2970
66.794010,0.2970
66.894013,0.2980
66.993819,0.6580
67.093885,0.6580
67.194006,0.2960
67.293874,0.2960
67.393906,0.2970
67.493841,0.6640
67.594266,0.2960
67.694043,0.2960
67.793977,0.2980
67.893962,0.4470
67.994020,0.2960
68.093968,0.2960
68.194019,0.2960
68.293969,0.2960
68.393960,0.2960
68.494025,0.3030
68.593962,0.3030
68.693953,0.4070
68.794024,0.2990
68.894763,0.7380
68.994783,2.3800
69.093810,0.2980
69.194260,0.2980
69.294030,0.2980
69.394031,0.8840
69.493958,0.2970
69.594153,0.2960
69.694174,0.2960
69.793953,0.2960
69.895025,0.2960
69.994638,1.7540
70.094545,0.6860
70.194598,0.6860
70.294355,0.2960
70.394130,0.2960
70.494031,0.2960
70.594197,0.2960
70.694188,0.2960
70.794062,0.2960
70.893956,0.2960
70.994034,0.2960
71.094051,0.2960
71.194054,0.3020
71.294021,0.3020
71.393999,0.2980
71.494054,0.2960
71.594022,0.3040
71.695388,0.2960
71.793952,0.2960
71.893956,0.2960
71.993975,0.2960
72.093956,0.2960
72.194022,0.2960
72.294018,0.2990
72.394044,0.2970
72.494046,0.3040
72.593999,0.2960
72.694015,0.2960
72.793987,0.2960
72.893977,0.4110
72.994009,0.4110
73.094029,0.2970
73.194033,0.2970
73.294022,0.3110
73.394090,0.2960
73.493968,0.7580
73.593953,0.3100
73.694044,0.3100
73.794027,0.2960
73.894006,0.3010
73.994010,0.7380
74.094028,0.2960
74.193962,1.5660
74.293999,1.5660
74.393975,0.2960
74.494057,0.6920
74.594072,0.2960
74.694050,0.3770
74.794349,0.3770
74.894028,0.3040
74.994016,0.3820
75.093987,0.2960
75.194123,nan
75.293983,nan
75.394000,0.6560
75.494031,0.4890
75.595810,0.2960
75.694003,0.2970
75.794040,0.2970
75.893982,0.4440
75.994086,0.2960
76.093976,0.2960
76.193998,0.8540
76.293979,0.8540
76.394058,0.2960
76.493985,0.2970
76.594012,0.3970
76.694023,0.3970
76.793973,0.2950
76.894053,0.2950
76.994036,0.7400
77.094056,0.5800
77.194008,0.3070
77.294020,0.3070
77.394016,0.2980
77.494012,0.8620
77.594010,0.3090
77.694020,0.3080
77.794115,0.3080
77.894033,0.4040
77.994013,0.3000
78.094091,0.3000
78.194519,0.3000
78.294002,0.3130
78.394122,1.5240
78.493971,0.4130
78.593980,0.4680
78.694031,0.4680
78.794262,0.3190
78.894062,0.3190
78.994043,2.3840
79.093957,1.7820
79.193975,0.3860
79.294179,1.1140
79.394068,1.1140
79.494013,0.3000
79.593986,0.2990
79.694071,0.2990
79.794008,0.2990
79.893958,1.3380
79.994025,0.8200
80.094032,nan
80.194032,0.2990
80.294049,0.2990
80.394011,0.2990
80.493999,0.2990
80.594017,0.3060
80.694047,0.3090
80.794045,1.3360
80.894076,1.3360
80.993954,0.2990
81.094006,0.3880
81.193993,0.3740
81.294041,0.3740
81.394000,0.4390
81.494024,0.2990
81.593988,0.3090
81.694060,0.5920
81.794050,0.5920
81.894010,0.5020
81.993959,0.2990
82.094006,0.2990
82.194156,0.2990
82.294101,0.2990
82.394017,0.2990
82.493958,0.8100
82.594034,1.2980
82.694052,0.3020
82.793980,0.3020
82.894103,1.1280
82.993949,0.2990
83.094021,0.2990
83.194037,nan
83.293982,nan
83.394049,0.2990
83.494029,0.3130
83.594065,0.3130
83.694082,1.8600
83.794016,0.2990
83.893993,0.2990
83.993984,0.3960
84.093963,0.3060
84.194047,0.6040
84.294033,0.3120
84.394009,0.3120
84.494077,0.2990
84.593959,0.3210
84.693962,0.2990
84.794039,1.4900
84.894015,1.4900
84.994019,0.2990
85.094057,0.5030
85.194016,1.1240
85.294066,0.3000
85.394057,0.3470
85.493991,0.3470
85.593980,0.3170
85.693988,0.3030
85.793985,0.6160
85.894226,0.3230
85.994026,0.3230
86.094038,0.2990
86.194067,0.2990
86.294005,0.2990
86.394055,0.3160
86.494048,0.3160
86.594021,0.2990
86.694057,0.4660
86.794055,0.2990
86.894008,0.2990
86.994002,0.2990
87.094016,0.3450
87.195545,0.2990
87.294022,0.3060
87.394028,0.3060
87.493850,0.2990
87.593983,0.3040
87.693951,0.2990
87.793924,0.3110
87.893987,0.2990
87.993883,0.2990
88.094061,0.3080
88.194005,0.3120
88.294003,0.3100
88.394181,0.3100
88.494051,0.2990
88.594029,1.3060
88.694057,0.2990
88.794081,0.4970
88.894071,0.3460
88.994004,0.3460
89.094023,0.3060
89.193963,0.3020
89.293847,0.2990
89.393975,0.2990
89.493967,0.3430
89.593984,2.8560
89.694039,0.6040
89.794292,0.3020
89.894031,0.2990
89.994017,0.2990
90.093963,0.3030
90.194044,0.2990
90.293962,0.2990
90.394329,1.3080
90.494064,1.3080
90.593926,0.3000
90.693980,2.8720
90.795080,0.3000
90.894513,0.2990
90.994679,0.2990
91.095096,0.2990
91.194930,0.2990
91.295442,0.2990
91.394056,0.2990
91.494235,2.8640
91.594022,2.8640
91.694049,nan
91.793992,0.3010
91.893972,0.2990
91.993997,0.2990
92.094009,0.2990
92.194038,0.2990
92.293965,0.2990
92.394069,0.3000
92.494190,0.3770
92.593969,0.3770
92.694039,0.3070
92.794022,0.2990
92.894056,0.3000
92.993827,0.2990
93.094026,0.2990
93.193956,0.2990
93.293981,0.2990
93.394065,0.5050
93.494015,0.2990
93.594042,0.2990
93.694028,0.2990
93.794205,0.3000
93.894018,0.3450
93.993977,0.2990
94.094024,0.2990
94.194009,0.2990
94.293972,0.2990
94.394040,0.3090
94.493995,0.2990
94.593967,0.2990
94.693958,1.5080
94.793962,0.2990
94.894006,0.8420
94.993982,0.8420
95.093894,0.4810
95.194063,0.5050
95.294017,0.3920
95.394022,0.3010
95.494048,nan
95.594015,nan
95.694033,0.2990
95.794022,0.2990
95.894041,0.2990
95.994069,0.2990
96.093903,0.3680
96.193991,0.3230
96.293964,0.2990
96.394034,0.3030
96.494030,0.4840
96.594043,0.4840
96.693902,0.3090
96.794005,0.2940
96.894011,1.8820
96.993982,0.2950
97.093840,0.2950
97.193999,0.2970
97.294033,0.2950
97.393903,0.2950
97.493973,0.2950
97.594047,0.5180
97.694312,0.2960
97.794184,1.3300
97.894017,0.3020
97.994056,0.3020
98.094309,0.2580
98.194090,0.2580
98.294001,0.3000
98.394076,0.4430
98.493864,0.3000
98.594066,0.3000
98.694046,0.3170
98.794077,0.5900
98.893884,0.1870
98.994086,nan
99.093878,nan
99.194081,0.1630
99.294277,0.1660
99.394066,0.1630
99.493849,1.1360
99.594061,0.1670
99.694074,0.1670
99.794024,0.7260
99.893968,0.4710
99.994043,2.6080
100.093816,0.1870
100.194021,0.1870
100.293967,0.1880
100.394065,0.2070
100.494375,0.2070
100.594103,0.2350
100.693863,0.1890
100.794017,0.2070
100.893982,0.1860
100.994004,0.2760
101.094022,0.1770
101.194017,0.1770
101.294015,0.3730
101.394054,0.1750
101.493835,1.2540
101.594060,0.1780
101.693875,0.1780
101.794061,0.1730
101.893962,0.1730
101.994045,0.1750
102.094032,0.3040
102.194016,0.3040
102.293954,0.1720
102.394004,0.1760
102.493998,0.1760
102.594070,0.1940
102.694026,0.1940
102.794063,0.6940
102.894004,0.1880
102.994283,0.2960
103.094011,0.2970
103.194030,0.2970
103.293892,0.3420
103.394118,0.2960
103.493873,0.2960
103.594051,0.2960
103.693878,0.2960
103.794039,0.2960
103.893863,0.2970
103.994088,0.3060
104.093874,0.3010
104.194080,0.3010
104.294022,0.2960
104.394057,0.3270
104.493884,0.3350
104.594019,0.5680
104.693901,0.5680
104.794070,0.3650
104.894015,0.2960
104.993891,0.2960
105.094165,1.7640
105.194046,1.7640
105.293887,0.2960
105.394068,0.3100
105.494024,0.3100
105.594081,0.3760
105.693849,0.2960
105.794026,0.2960
105.893848,0.3250
105.993951,0.2960
106.094009,0.2960
106.194058,0.2960
106.294013,0.2980
106.394096,0.2960
106.494003,1.3440
106.594082,1.3440
106.694005,0.2950
106.794003,0.2950
106.894055,0.2960
106.994002,0.2960
107.094004,0.2960
107.194030,0.2960
107.294008,0.2960
107.394022,0.2960
107.493971,0.2990
107.594000,0.2980
107.694021,0.2960
107.794009,0.2960
107.894010,0.2960
107.993997,0.2960
108.094023,0.3900
108.194008,0.3900
108.294022,nan
108.394016,0.2960
108.494034,0.2960
108.593893,0.2960
108.694041,0.2960
108.794033,0.2960
108.893978,0.7080
108.993966,0.2960
109.093957,0.3050
109.194040,0.3050
109.294016,0.3010
109.394169,2.4560
109.494028,1.2440
109.594067,1.2440
109.694031,0.3020
109.794031,3.1560
109.894016,0.2960
109.994019,0.2960
110.094037,0.3010
110.194009,0.3010
110.293949,0.3040
110.394013,0.2970
110.494018,0.2960
110.595225,0.6540
110.694020,0.3320
110.793813,0.3320
110.893967,nan
110.993823,0.2960
111.093980,0.2970
111.193833,0.3250
111.294105,0.3250
111.393805,0.2960
111.494649,0.8480
111.594485,0.8480
111.694884,0.2960
111.794535,0.2960
111.894199,0.2960
111.994781,0.3040
112.094028,0.2990
112.194211,0.2970
112.293956,0.2970
112.394060,0.4840
112.494039,3.1440
112.593981,0.2960
112.694040,0.2960
112.794337,0.2960
112.894036,0.2960
112.994301,0.2960
113.094296,0.8140
113.194081,0.2960
113.294268,0.2960
113.393865,0.2960
113.493972,0.3080
113.594132,0.6560
113.694065,0.3520
113.794057,0.3520
113.894066,0.8140
113.994029,0.7380
114.094063,0.2960
114.194024,0.2960
114.294202,0.5840
114.393957,3.0520
114.493954,0.4840
114.594029,0.3010
114.694003,0.3910
114.793882,0.2960
114.894052,0.2960
114.993848,0.7280
115.093980,0.2960
115.193842,0.3050
115.293977,0.2960
115.393915,0.2960
115.494032,0.3360
115.593972,0.3060
115.694026,0.2980
115.793833,0.3910
115.894040,0.3910
115.993953,0.2960
116.094003,0.7460
116.194000,0.3460
116.293950,0.2960
116.393954,0.2960
116.494065,0.3530
116.594000,0.2960
116.694021,0.2960
116.795117,0.2960
116.894020,0.2960
116.994006,0.6560
117.094020,0.2960
117.193837,0.2960
117.294066,0.2960
117.393845,0.2990
117.494016,0.2960
117.593995,0.2960
117.694032,0.2960
117.793875,0.4220
117.894023,0.4220
117.994006,0.2970
118.094065,0.2980
118.193865,0.2960
118.294009,nan
118.394349,nan
118.494056,1.2860
118.593879,1.2860
118.694058,2.4000
118.793883,2.4000
118.893997,0.8140
118.998012,0.3550
119.094027,0.6580
119.193990,0.2960
119.294041,0.3160
119.393920,0.3160
119.493974,0.3000
119.593875,0.2960
119.694095,0.2960
119.793883,0.2960
119.894045,0.2960
119.993860,0.3120
120.093969,0.4260
